light_rail,commuter_rail,brt,ferry,bus,express,x,y
0,0,0,0,1,0,1301643.984554395100000,228910.174850896000000
0,0,0,0,1,0,1266880.398241803100000,228583.115137562160000
0,0,0,0,1,0,1308224.631169974800000,228083.233919471500000
0,0,0,0,1,1,1273569.515769049500000,227962.468412980440000
0,0,0,0,1,0,1322677.865714892700000,227704.822930887340000
0,0,0,0,1,0,1275543.868447631600000,227655.821388483050000
0,0,0,0,1,1,1304620.396252468200000,227505.292818143960000
0,0,0,0,1,0,1270013.280427470800000,227433.291649803520000
0,0,0,0,0,1,1281335.280093133400000,227381.292081892490000
0,0,0,0,1,0,1275188.515483811500000,227085.527253478770000
0,0,0,0,1,1,1268062.280392468000000,227072.468224480750000
0,0,0,0,1,0,1275852.515468135500000,227069.526957392690000
0,0,0,0,1,0,1276174.632934138200000,227062.115554898980000
0,0,0,0,1,0,1309532.160707131000000,226922.351726815100000
0,0,0,0,1,0,1267845.515734136100000,226834.291535481810000
0,0,0,0,1,0,1305586.631524726700000,226821.292873814700000
0,0,0,0,1,0,1196292.519404724200000,226559.995496138930000
0,0,0,0,1,0,1198882.636927887800000,226504.054335057740000
0,0,0,0,1,0,1314795.513369381400000,226247.705110222100000
0,0,0,0,1,0,1217723.989008888600000,226064.290122732520000
0,0,0,0,1,1,1272457.515696466000000,225832.409680977460000
0,0,0,0,1,1,1270483.515707477900000,225375.174046888950000
0,0,0,0,1,0,1343911.747131556300000,225260.294027313590000
0,0,0,0,1,0,1282471.868043050200000,223557.821710482240000
0,0,0,0,1,0,1278871.162317976400000,222908.233114644890000
0,0,0,0,1,0,1310824.866783142100000,222837.528531640770000
0,0,0,0,1,0,1322616.160129636500000,222654.705406472090000
0,0,0,0,1,0,1314762.513763472400000,222623.940704226490000
0,0,0,0,1,0,1314762.513435393600000,222615.057847976680000
0,0,0,0,1,0,1277019.280194968000000,222065.821741729970000
0,0,0,0,1,0,1277518.397963136400000,222061.056659385560000
0,0,0,0,1,0,1279224.868303477800000,222015.763114809990000
0,0,0,0,1,0,1304127.396582305400000,221080.057965219020000
0,0,0,0,0,1,1275089.162664145200000,220848.586315304040000
0,0,0,0,1,1,1256817.281228974500000,220810.173990562560000
0,0,0,0,1,0,1292049.514898225700000,220143.940086811780000
0,0,0,0,1,0,1199852.519502550400000,219723.289681389930000
0,0,0,0,1,0,1309291.749114468700000,219280.999227389690000
0,0,0,0,1,0,1197808.519981637600000,219019.289777055380000
0,0,0,0,1,1,1272117.986519888000000,218896.821518063550000
0,0,0,0,1,0,1293861.632665053000000,218517.410531476140000
0,0,0,0,1,0,1201105.519621223200000,218032.054874897000000
0,0,0,0,1,0,1319849.160414308300000,217563.764472886920000
0,0,0,0,1,0,1277345.986234471200000,217555.763176560400000
0,0,0,0,1,0,1273217.515816882300000,217339.703897386790000
0,0,0,0,1,1,1305377.572887718700000,216796.411020725970000
0,0,0,0,1,0,1257135.752048715900000,216524.821340814230000
0,0,0,0,1,0,1181145.167809724800000,216394.289449647070000
0,0,0,0,1,0,1257105.987344473600000,215868.762613564730000
0,0,0,0,1,0,1201005.872838884600000,215571.937419801950000
0,0,0,0,1,0,1279204.868671551300000,215461.645645648240000
0,0,0,0,1,0,1255216.869731634900000,215241.821282148360000
0,0,0,0,1,0,1191234.990805894100000,214938.054829314350000
0,0,0,0,1,0,1187664.285348892200000,214826.760104388000000
0,0,0,0,1,1,1295777.632441967700000,214065.234396472570000
0,0,0,0,1,0,1251096.634861886500000,214061.233092144130000
0,0,0,0,1,0,1322148.160409465400000,213816.529185220600000
0,0,0,0,1,0,1184145.991204381000000,213266.407253980640000
0,0,0,0,1,0,1293323.279739141500000,212740.999184057120000
0,0,0,0,1,0,1297654.161825388700000,212673.705027312040000
0,0,0,0,1,0,1194845.990801721800000,212180.819530144330000
0,0,0,0,1,0,1343651.276851967000000,212026.294904813170000
0,0,0,0,1,1,1346935.629863306900000,211986.824511304500000
0,0,0,0,1,0,1314778.160713806700000,211730.058948725460000
0,0,0,0,1,1,1280677.986132144900000,211239.469378724690000
0,0,0,0,1,0,1349002.276648640600000,211198.647938057780000
0,0,0,0,1,1,1313104.866816312100000,211107.352845057850000
0,0,0,0,1,0,1184614.167761474800000,211084.701643645760000
0,0,0,0,1,0,1318726.984180972000000,210767.823668479920000
0,0,0,0,1,0,1271169.163286298500000,210742.763351142410000
0,0,0,1,1,0,1198316.166932225200000,210185.760856226090000
0,0,0,0,1,0,1310847.514047548200000,210183.117488816380000
0,0,0,0,1,0,1189457.991079062200000,210041.819543063640000
0,0,0,0,1,0,1188860.638271138100000,209913.937252894040000
0,0,0,0,1,0,1268610.633954554800000,209548.822169482710000
0,0,0,0,1,0,1380331.745813727400000,209348.531231477860000
0,0,0,1,0,0,1201381.284489631700000,209227.408114135270000
0,0,0,0,1,0,1189216.638215303400000,208331.466664552690000
0,0,0,0,1,0,1322407.396111473400000,207886.882579982280000
0,0,0,0,1,0,1272568.633912548400000,207760.116429314020000
0,0,0,0,1,0,1277162.398347050000000,207598.705006718640000
0,0,0,0,1,0,1323914.984303638300000,206402.765141397710000
0,0,0,0,1,0,1277562.515985131300000,205465.351989969610000
0,0,0,0,1,0,1340938.865610137600000,205456.765721052890000
0,0,0,0,1,1,1347085.394655644900000,204608.354032054540000
0,0,0,0,0,1,1257735.281689554500000,204294.057416558270000
0,0,0,0,1,0,1307281.161600217200000,203311.235563308000000
0,0,0,0,1,0,1310306.514473393600000,203040.823702558880000
0,0,0,0,1,0,1256673.399626970300000,202625.292381390930000
0,0,0,0,1,0,1264633.163891136600000,201731.998892396690000
0,0,0,0,1,0,1319492.866835549500000,201640.941659808160000
0,0,0,0,1,1,1284907.633512720500000,201201.940569311380000
0,0,0,0,1,1,1254359.517443716500000,201150.527942478660000
0,0,0,0,1,0,1286815.868541389700000,200838.528894558550000
0,0,0,0,1,0,1338077.513065144400000,200463.530628815290000
0,0,0,0,1,1,1336749.865786060700000,200314.883616387840000
0,0,0,0,1,0,1273071.163419306300000,200031.352031230930000
0,0,0,0,1,0,1203414.990724057000000,199802.938117980960000
0,0,0,0,1,0,1282795.633471638000000,199261.587822720410000
0,0,0,0,1,0,1342605.512539312200000,199188.236591473220000
0,0,0,0,1,0,1310896.279369965200000,199141.706500813360000
0,0,0,0,1,0,1266491.163784056900000,198749.057679802180000
0,0,0,0,1,0,1263190.164152473200000,197752.587231814860000
0,0,0,0,1,1,1259185.870323807000000,197578.234234064820000
0,0,0,0,1,0,1293686.868250802200000,196792.588167563080000
0,0,0,0,1,0,1281110.986578464500000,196608.176134809850000
0,0,0,0,1,0,1257835.399599552200000,196596.410410314800000
0,0,0,0,1,0,1261826.752509221400000,196468.646230146290000
0,0,0,0,1,1,1285515.868844807100000,196467.940850973130000
0,0,0,0,1,0,1263159.752467885600000,196443.293262481690000
0,0,0,0,1,0,1196457.402933225000000,196236.878977149720000
0,0,0,0,1,0,1262477.869973391300000,195800.469744980340000
0,0,0,0,1,0,1197607.638165548400000,195795.761421054600000
0,0,0,0,1,1,1285494.162851467700000,195242.411477893590000
0,0,0,0,1,0,1274378.987247228600000,194931.881915226580000
0,0,0,0,1,0,1190994.285578638300000,194363.879114225510000
0,0,0,0,1,0,1283888.633582219500000,194229.588044226170000
0,0,0,0,1,1,1261764.752633228900000,193821.704673647880000
0,0,0,0,1,0,1370262.393905222400000,193401.473230645060000
0,0,0,0,1,0,1264407.281796976900000,193102.999418139460000
0,0,0,0,1,0,1201444.991055131000000,193043.585494980220000
0,0,0,0,0,1,1287637.162830561400000,192559.058904975650000
0,0,0,0,1,0,1264388.987542226900000,192433.822934970260000
0,0,0,0,1,0,1302274.515117466400000,192110.647400230170000
0,0,0,0,1,0,1200494.637968972300000,191891.762011229990000
0,0,0,0,1,1,1288333.280532807100000,191738.470651149750000
0,0,0,1,0,0,1237314.106980800600000,190871.939575806260000
0,0,0,0,1,0,1306228.750319227600000,190149.294695645570000
0,0,0,0,1,0,1279818.869412049700000,189534.764756724240000
0,0,0,0,1,1,1288850.516046881700000,188623.882392138240000
0,0,0,0,1,0,1289176.280815303300000,187943.823712885380000
0,0,0,0,1,0,1308007.750370144800000,186127.059957981110000
0,0,0,0,1,0,1268238.869934305500000,185802.588165968660000
0,0,0,0,1,0,1307077.397572055500000,184912.118490219120000
0,0,0,0,1,0,1279573.516556307700000,183302.059046313170000
0,0,0,0,1,0,1269495.399573475100000,183250.411839887500000
0,0,0,0,1,0,1308750.280053049300000,181931.354110553860000
0,0,0,0,1,0,1293691.751443132800000,181407.353846222160000
0,0,0,0,1,0,1304802.515310809000000,180755.942419394850000
0,0,0,0,1,0,1306082.868393138100000,180271.530330479150000
0,0,0,0,1,0,1278856.398896053400000,180056.529776230450000
0,0,0,0,1,1,1265830.399685636200000,179199.941266313200000
0,0,0,0,1,1,1300243.280334800500000,178583.589480638500000
0,0,0,0,1,0,1295829.986667975800000,177364.941983565690000
0,0,0,0,1,0,1269357.870320975800000,176914.764734312890000
0,0,0,0,1,0,1273909.399603724500000,176487.235733732580000
0,0,0,0,1,0,1279951.634566471000000,176434.765366226430000
0,0,0,0,1,0,1289182.398913309000000,174594.059730052950000
0,0,0,0,1,0,1270412.988289475400000,173906.588664054870000
0,0,0,0,1,0,1301508.868682891100000,171478.178166553380000
0,0,0,0,1,0,1267914.164875060300000,171335.412047892810000
0,0,0,0,1,0,1299755.986361891000000,171147.472135052080000
0,0,0,0,1,0,1289961.516449555800000,169485.589632064100000
0,0,0,0,1,0,1308423.162597060200000,167903.237153723840000
0,0,0,0,1,1,1278432.634979799400000,165860.824571892620000
0,0,0,0,1,0,1289600.869533062000000,164402.413446724410000
0,0,0,0,1,0,1268764.635615050800000,162818.471732720730000
0,0,0,0,1,0,1305349.633639141900000,154629.237783148880000
0,0,0,0,1,0,1306797.751149728900000,154603.296890139580000
0,0,0,0,1,0,1302742.633931890100000,151895.472909480330000
0,0,0,0,1,0,1271132.753582224200000,150164.295925647020000
0,0,0,0,1,0,1305246.633845135600000,149186.591188147660000
0,0,0,0,1,0,1285354.399679556500000,147194.237561315300000
0,0,0,0,1,0,1200342.874821052000000,146998.058163642880000
0,0,0,0,1,0,1280097.459077969200000,146845.296330064540000
0,0,0,0,1,0,1278806.753326058400000,146604.002193227410000
0,0,0,0,1,0,1275159.871184140400000,144526.472883731130000
0,0,0,0,1,0,1300046.987420305600000,144193.532276645300000
0,0,0,0,1,0,1295512.399376630800000,144157.826311305170000
0,0,0,0,1,0,1294908.987853810200000,144157.826311305170000
0,0,0,0,1,0,1307799.280970811800000,144033.709105476740000
0,0,0,0,1,1,1292599.634860977500000,142903.826194643970000
0,0,0,0,1,0,1310422.633991807700000,142665.415254145860000
0,0,0,0,1,0,1294147.281700059800000,142353.826310396190000
0,0,0,0,0,1,1292587.517431139900000,142336.238090977070000
0,0,0,0,1,0,1299336.987527966500000,141552.473582386970000
0,0,0,0,1,0,1205366.168908298000000,141537.470659643410000
0,0,0,0,1,0,1302742.869495719700000,141494.591480314730000
0,0,0,0,1,0,1277037.518347472000000,140565.766894400120000
0,0,0,0,1,1,1345220.632309049400000,138990.416370555760000
0,0,0,0,1,0,1301187.399181470300000,138914.238373309370000
0,0,0,0,1,0,1302592.399324223400000,138894.767939805980000
0,0,0,0,1,0,1305923.869695395200000,138787.297354221340000
0,0,0,0,1,0,1281642.517995715100000,138186.296915814280000
0,0,0,0,1,0,1301187.281727641800000,137582.944447979330000
0,0,0,0,1,0,1304052.987282306000000,137340.827150061730000
0,0,0,0,1,0,1275070.400890633500000,135371.179186478260000
0,0,0,0,1,0,1322582.398058056800000,133291.415957555170000
0,0,0,0,1,0,1337964.397477716200000,132980.475306481120000
0,0,0,0,1,0,1307574.987456142900000,131620.827435225250000
0,0,0,0,1,1,1225503.991821557300000,126000.119188472630000
0,0,0,0,1,0,1268166.166339561300000,124860.473501890900000
0,0,0,0,1,0,1296042.517738968100000,124839.238964304330000
0,0,0,0,1,0,1273389.401299893900000,122450.591510638590000
0,0,0,0,1,0,1299248.635670557600000,109520.004839062690000
0,0,0,0,1,0,1265409.872311472900000,121289.532481059430000
0,0,0,0,1,0,1275645.636616811200000,121063.179915398360000
0,0,0,0,1,0,1273321.342380881300000,119780.709383219480000
0,0,0,0,1,1,1275611.165885224900000,119742.297714635730000
0,0,0,0,1,1,1275926.871946722300000,119252.944690719250000
0,0,0,0,0,1,1276779.401409640900000,118385.533039718870000
0,0,0,0,1,0,1251080.520392805300000,113774.708928063510000
0,0,0,0,1,0,1275142.283948972800000,113149.827303811910000
0,0,0,0,1,0,1251720.990896642200000,111876.767842054370000
0,0,0,0,1,0,1294151.400786310400000,110179.651485636830000
0,0,0,0,1,0,1278361.754216060000000,109807.592190399770000
0,0,0,0,1,0,1271673.872250631500000,108475.356993973260000
0,0,0,0,1,0,1287595.989356473100000,108149.357645973560000
0,0,0,0,1,0,1230640.286338970100000,104619.355847731230000
0,0,0,0,1,0,1233739.992081806100000,104546.296938732270000
0,0,0,0,1,0,1230597.992460310500000,102595.767375230790000
0,0,0,0,1,0,1276843.637173548300000,101933.533791556950000
0,0,0,0,1,0,1220487.992995306800000,101495.355534061790000
0,0,0,0,1,0,1237887.639298304900000,100247.826861143110000
0,0,0,0,1,0,1222618.522526890000000,99386.532323896885000
0,0,0,0,1,0,1227525.404445394900000,99269.767465561628000
0,0,0,0,1,1,1218418.287489056600000,97863.885106727481000
0,0,0,0,1,0,1218757.993174478400000,97853.708617895842000
0,0,0,0,1,0,1235749.874873057000000,97699.591472059488000
0,0,0,0,1,0,1223987.404631644500000,97698.061947554350000
0,0,0,0,1,0,1229272.404560297700000,97545.355888143182000
0,0,0,0,1,0,1233649.992261812100000,97505.591203898191000
0,0,0,0,1,0,1241710.403962478000000,96958.591969802976000
0,0,0,0,1,0,1240313.874603301300000,96387.709253311157000
0,0,0,0,1,0,1225242.287292465600000,95751.944448724389000
0,0,0,0,1,0,1228164.287025883800000,93016.179579064250000
0,0,0,0,1,0,1232334.992595225600000,92917.474067807198000
0,0,0,0,1,0,1251362.991612643000000,92567.945239305496000
0,0,0,0,1,0,1257508.638442054400000,92518.533592730761000
0,0,0,0,1,0,1243873.403901562100000,92347.415496647358000
0,0,0,0,1,0,1217204.640638142800000,91879.650027975440000
0,0,0,0,1,0,1239460.874668881300000,91675.474583312869000
0,0,0,0,1,0,1213895.170222967900000,91567.885559648275000
0,0,0,0,1,0,1277602.637295976300000,91162.593391224742000
0,0,0,0,1,0,1263164.990974471000000,90879.828208729625000
0,0,0,0,1,0,1239204.286599382800000,90874.709780648351000
0,0,0,0,1,0,1225110.875481799200000,90017.591744229198000
0,0,0,0,1,0,1227205.640321135500000,89742.297675386071000
0,0,0,0,1,0,1242699.639516800600000,89545.474578231573000
0,0,0,0,1,0,1238664.168913215400000,89510.945119723678000
0,0,0,0,1,0,1213841.405566722200000,89498.414632976055000
0,0,0,0,1,0,1239708.521811381000000,89466.415681228042000
0,0,0,0,1,0,1225084.993315726500000,89137.709317639470000
0,0,0,0,1,0,1232872.522360056600000,86880.827348470688000
0,0,0,0,1,0,1231060.287139385900000,85524.062673553824000
0,0,0,0,1,0,1327909.164307385700000,82208.771731972694000
0,0,0,0,1,0,1230231.287485048200000,80913.474453806877000
0,0,0,0,1,0,1236521.169262215500000,80909.533516809344000
0,0,0,0,1,0,1217580.640870392300000,80593.238873809576000
0,0,0,0,1,0,1224813.993529632700000,79844.768257886171000
0,0,0,0,1,0,1231344.875480964800000,79620.121725559235000
0,0,0,0,1,0,1230192.758034557100000,79618.356965303421000
0,0,0,0,1,0,1245813.286504715700000,79327.004529640079000
0,0,0,0,1,0,1217891.170433059300000,78486.827076137066000
0,0,0,0,1,0,1229142.993401810500000,76426.180606886744000
0,0,0,0,1,0,1352955.280881717800000,76409.125850975513000
0,0,0,0,1,0,1275259.755826890500000,74248.652809724212000
0,0,0,0,1,0,1231397.875703051700000,73742.768978983164000
0,0,0,0,1,0,1269013.285708308200000,73007.594268232584000
0,0,0,0,1,0,1275994.285197719900000,72927.770937055349000
0,0,0,0,1,0,1221424.758838310800000,72590.239459887147000
0,0,0,0,1,0,1277776.755714133400000,71349.182558804750000
0,0,0,0,1,0,1275963.167477801400000,70762.594493135810000
0,0,0,0,1,0,1215182.641401305800000,70347.886661142111000
0,0,0,0,1,0,1235099.169809639500000,70332.416547730565000
0,0,0,0,1,0,1215738.406037807500000,70238.239570721984000
0,0,0,0,1,0,1206520.995010718700000,69448.533144891262000
0,0,0,0,1,0,1277276.403040304800000,69330.300441727042000
0,0,0,0,1,0,1222024.758950635800000,68071.004403889179000
0,0,0,0,1,0,1203236.759781301000000,67471.121417313814000
0,0,0,0,1,0,1220948.876587972000000,66644.122087061405000
0,0,0,0,0,1,1304475.460518717800000,66477.595517233014000
0,0,0,0,1,0,1239952.522635728100000,66230.711168482900000
0,0,0,0,1,0,1228135.640757724600000,65435.534281149507000
0,0,0,0,1,0,1220680.994249716400000,64232.828025147319000
0,0,0,0,1,0,1236875.287648469200000,61532.946285814047000
0,0,0,0,1,0,1219671.170810058700000,61466.063545554876000
0,0,0,0,1,0,1242102.875618472700000,60840.828903645277000
0,0,0,0,1,0,1272993.285950392500000,60017.418476969004000
0,0,0,0,1,0,1239413.640511393500000,59358.887641802430000
0,0,0,0,1,0,1277178.168000549100000,56077.595319896936000
0,0,0,0,1,0,1277153.285504385800000,54592.595009058714000
0,0,0,0,1,0,1212044.171628385800000,50798.475628808141000
0,0,0,0,1,0,1214809.877383053300000,48915.534840896726000
0,0,0,0,1,0,1276719.756843894700000,39410.478391721845000
0,0,0,0,1,0,1241684.347256049500000,34301.183492228389000
0,0,0,0,1,0,1229577.463989555800000,78367.004153057933000
0,0,0,0,1,0,1267563.514657720900000,267475.819176137450000
0,0,0,0,1,0,1192028.988561719700000,281936.933298468590000
0,0,0,0,1,0,1269596.162823393900000,226195.232774227860000
0,0,0,0,1,0,1287908.696080133300000,74807.712059065700000
0,0,0,0,1,0,1190533.400673642800000,279765.227668136360000
0,0,0,0,1,0,1290545.570071473700000,343432.756828889250000
0,0,0,0,1,0,1300444.751060470900000,174026.707518309350000
0,0,0,0,1,0,1317545.689299464200000,235023.469054728750000
0,0,0,0,1,1,1301177.394936382800000,276876.289876475930000
0,0,0,0,1,0,1197790.872051060200000,231816.171335473660000
0,0,0,0,1,0,1327437.270894214500000,443672.517306968570000
0,0,0,0,1,0,1268483.745100721700000,429317.575216397640000
0,0,0,0,1,0,1290905.626437977000000,425032.105440899730000
0,0,0,0,1,0,1311014.860497638600000,424102.988532722000000
0,0,0,0,1,0,1308318.625404551600000,423227.282606974240000
0,0,0,0,1,0,1315767.743380308200000,405907.342509388920000
0,0,0,0,1,0,1312967.390713304300000,400996.872015386820000
0,0,0,0,1,0,1363409.387926220900000,395914.756195396180000
0,0,0,0,1,0,1312297.273287132400000,395155.401742979880000
0,0,0,0,1,0,1311917.626408636600000,389911.696023061870000
0,0,0,0,1,0,1320735.861396804500000,388923.814140558240000
0,0,0,0,1,0,1348694.624376803600000,388095.050050064920000
0,0,0,0,1,0,1310533.626551970800000,386552.284762889150000
0,0,0,0,1,0,1339377.860530048600000,372847.580216974020000
0,0,0,0,1,0,1339196.625328227900000,371483.462538391350000
0,0,0,0,1,0,1308572.979882717100000,368761.050004228950000
0,0,0,0,1,0,1305578.274257972800000,366405.461867645380000
0,0,0,0,1,0,1308434.862376809100000,363918.168285802010000
0,0,0,0,1,0,1302305.862823799300000,363131.108836308120000
0,0,0,0,1,0,1307252.745318472400000,360558.344624891880000
0,0,0,0,1,0,1307925.391939058900000,360057.403697639700000
0,0,0,0,1,0,1302944.392386645100000,356347.756589397790000
0,0,0,0,1,0,1303665.392585054000000,355378.991794645790000
0,0,0,0,1,0,1302969.392664715600000,355373.697513893250000
0,0,0,0,1,0,1293054.863937392800000,352225.815358221530000
0,0,0,0,1,0,1280078.393827393700000,349473.991465553640000
0,0,0,0,1,0,1298473.745816141400000,346463.463037803770000
0,0,0,0,1,0,1303222.863286390900000,345128.404028147460000
0,0,0,0,1,0,1293262.275596052400000,343295.051067560910000
0,0,0,0,1,1,1287707.628896966600000,339713.933557897810000
0,0,0,0,1,0,1297084.158044144500000,339407.874786809090000
0,0,0,0,1,0,1299607.275373220400000,336704.992725387220000
0,0,0,0,1,0,1331265.156283050800000,336660.582053065300000
0,0,0,0,1,1,1287723.393629223100000,336458.168743982910000
0,0,0,0,1,0,1335708.391162976600000,335633.405629724260000
0,0,0,0,1,0,1330188.509158134500000,335608.640587389470000
0,0,0,0,1,0,1331186.156441047800000,335559.287995815280000
0,0,0,0,1,0,1289052.276142060800000,334316.933525145050000
0,0,0,0,1,0,1297826.628672048400000,334200.698849469420000
0,0,0,0,1,0,1297491.628685891600000,334074.757500305770000
0,0,0,0,1,0,1303533.157941386100000,332348.404653802510000
0,0,0,0,1,0,1303528.863658636800000,331819.816800221800000
0,0,0,0,1,0,1281400.511918053000000,330135.815903142090000
0,0,0,0,1,0,1297406.275838226100000,330129.934025138620000
0,0,0,0,1,0,1278686.747660547500000,330070.992541968820000
0,0,0,0,1,0,1278093.629752308100000,327264.404651224610000
0,0,0,0,1,0,1295606.275829300300000,326220.228261888030000
0,0,0,0,1,0,1294259.746698215600000,324886.758159816270000
0,0,0,0,1,0,1306244.393332555900000,323299.464090302590000
0,0,0,0,1,0,1279582.747508972900000,319349.346006304030000
0,0,0,0,1,0,1300589.158580049900000,318805.817237719890000
0,0,0,0,1,0,1306449.864050224400000,317773.935115143660000
0,0,0,0,1,0,1361489.331726968300000,317463.171957150100000
0,0,0,0,1,0,1359728.978948473900000,316120.818998813630000
0,0,0,0,1,0,1279521.630177140200000,316108.816726222630000
0,0,0,0,1,0,1279509.747654974500000,315259.287257313730000
0,0,0,0,1,0,1294732.276593059300000,313047.170290470120000
0,0,0,0,1,0,1352936.391155719800000,311751.878261640670000
0,0,0,0,1,0,1284891.042010471200000,311592.287701562050000
0,0,0,0,1,0,1280691.630133718300000,310044.228789806370000
0,0,0,0,1,0,1302149.276194721500000,307484.523935481910000
0,0,0,0,1,1,1287869.277195721900000,305106.111697554590000
0,0,0,0,1,0,1272574.630947798500000,303168.170363470910000
0,0,0,0,1,0,1274209.395722881000000,303111.405713230370000
0,0,0,0,1,0,1276433.277758061900000,303017.935099646450000
0,0,0,0,1,0,1277424.395198389900000,302987.229124307630000
0,0,0,0,1,0,1281980.630508467600000,301912.288360804320000
0,0,0,0,1,0,1220726.163122639100000,300871.933486148720000
0,0,0,0,1,0,1274832.631024971600000,300443.875943303110000
0,0,0,0,1,0,1259241.572968304200000,299677.522817224260000
0,0,0,0,1,0,1262329.866988554600000,299444.287719398740000
0,0,0,0,1,0,1273464.513354390900000,297862.052694886920000
0,0,0,0,1,0,1263568.749353304500000,295426.640570983290000
0,0,0,0,1,0,1301873.982782051000000,294168.171631231900000
0,0,0,0,1,0,1277811.630972474800000,291717.111900806430000
0,0,0,0,1,0,1266345.278905227800000,291413.288361474870000
0,0,0,0,1,0,1277806.572255551800000,290336.759346559640000
0,0,0,0,1,0,1276774.866313725700000,289767.994407981630000
0,0,0,0,1,1,1263436.396599635500000,287982.170551806690000
0,0,0,0,0,1,1289439.277664631600000,286609.347838148470000
0,0,0,0,1,0,1281732.866240218300000,284298.583102732900000
0,0,0,0,1,0,1276161.748773559900000,283772.112698972230000
0,0,0,0,1,1,1306456.394548967500000,282161.407587066290000
0,0,0,0,1,0,1267130.867229059300000,282080.053419053550000
0,0,0,0,1,1,1268438.631673887400000,282059.406150639060000
0,0,0,0,0,1,1288557.395242050300000,281717.171598896380000
0,0,0,0,1,0,1283244.983950883200000,280674.818696722390000
0,0,0,0,1,1,1303362.159267634200000,280289.348667144780000
0,0,0,0,1,1,1304329.277084052600000,280022.290146142240000
0,0,0,0,1,1,1314325.511684715700000,278017.701963722710000
0,0,0,0,1,0,1291946.512807637500000,277375.760662302370000
0,0,0,0,1,0,1273741.514112725900000,276178.524539723990000
0,0,0,0,0,1,1265909.396902978400000,275469.406535387040000
0,0,0,0,1,0,1195825.518042132300000,274705.169218719010000
0,0,0,0,1,1,1276389.513737976600000,273863.877594232560000
0,0,0,0,1,0,1356860.980419382500000,272914.762694552540000
0,0,0,0,1,0,1292550.395458132000000,272821.525348231200000
0,0,0,0,1,0,1333600.863881975400000,272491.114591732620000
0,0,0,0,1,0,1279050.396211475100000,271784.995597139000000
0,0,0,0,1,0,1267723.867683470200000,271453.113058805470000
0,0,0,0,1,0,1271091.867181047800000,271389.818894058470000
0,0,0,0,1,1,1278637.749070882800000,271138.936521813270000
0,0,0,0,1,1,1279045.514003381100000,271124.231170639400000
0,0,0,0,1,0,1271083.867197051600000,270725.583345890050000
0,0,0,0,1,0,1292767.630916059000000,270597.348694220190000
0,0,0,0,1,0,1291090.277971550800000,269682.054921135310000
0,0,0,0,1,1,1277681.749342471400000,268514.113359391690000
0,0,0,0,1,1,1265794.985386386500000,268343.995261311530000
0,0,0,0,1,0,1312948.276906386000000,268297.408740311860000
0,0,0,0,1,0,1281417.396398723100000,267030.584174230690000
0,0,0,0,1,0,1273639.749552473400000,266925.230710387230000
0,0,0,0,1,0,1296830.277974471400000,266472.702415972950000
0,0,0,0,1,1,1280335.984519556200000,266452.878308638930000
0,0,0,0,1,0,1269919.749774634800000,266098.701195478440000
0,0,0,0,1,0,1297784.983742222200000,265923.937437385320000
0,0,0,0,1,1,1280328.866751641000000,265793.584023565050000
0,0,0,0,1,0,1212733.164672970800000,265264.111657306550000
0,0,0,0,1,0,1302121.983270302400000,265100.937771052120000
0,0,0,0,1,0,1312821.630178049200000,264969.820251137020000
0,0,0,0,1,1,1276307.161212384700000,264595.525396063920000
0,0,0,0,1,1,1265721.985204309200000,264206.701370552180000
0,0,0,0,1,0,1273617.749924555400000,262668.525313064460000
0,0,0,0,1,0,1303039.630713224400000,262429.114374563100000
0,0,0,0,1,0,1278422.161247476900000,262125.172397136690000
0,0,0,0,1,0,1270980.279149636600000,262098.407686889170000
0,0,0,0,1,0,1267330.397341802700000,260856.642781972890000
0,0,0,0,1,0,1268982.750008225400000,260818.407622233030000
0,0,0,0,1,0,1284806.513964310300000,259751.643679648640000
0,0,0,0,1,0,1305664.865620225700000,259750.173210144040000
0,0,0,0,1,0,1305923.630522638600000,259746.526563897730000
0,0,0,0,1,1,1255354.162764132000000,255808.054453969000000
0,0,0,0,1,1,1256979.750720307200000,255776.878335222600000
0,0,0,0,1,1,1259516.162642225600000,255734.995873063800000
0,0,0,0,1,1,1269317.515086725400000,255515.231220722200000
0,0,0,0,1,1,1257637.398027047500000,255073.878100812440000
0,0,0,0,1,1,1278980.985261052800000,253921.820037469270000
0,0,0,0,1,1,1282820.867345050000000,253845.055427223440000
0,0,0,0,1,0,1270722.397447556300000,253001.996417805550000
0,0,0,0,1,0,1306113.395234972200000,252839.291690722110000
0,0,0,0,1,0,1272390.162156641500000,252218.584926888350000
0,0,0,0,1,0,1301443.630952477500000,251303.879735305910000
0,0,0,0,1,0,1306686.160165548300000,251285.938498228790000
0,0,0,0,1,1,1288104.749493807600000,251083.584900304680000
0,0,0,0,1,0,1301476.630886465300000,250681.114904731510000
0,0,0,0,1,0,1304519.278016388400000,250346.762226969000000
0,0,0,0,1,0,1323079.394439384300000,250141.468674302100000
0,0,0,0,1,0,1302995.395565465100000,250082.703043803570000
0,0,0,0,1,0,1273737.514776885500000,250079.702393636110000
0,0,0,0,1,1,1278030.867410644900000,249964.173097148540000
0,0,0,0,1,1,1286779.396501466600000,249789.114720225330000
0,0,0,0,1,0,1304524.160552561300000,249786.526798889040000
0,0,0,0,1,1,1274173.985360637300000,249752.172864973550000
0,0,0,0,1,1,1273904.985242471100000,249586.290650814770000
