stop_lat,stop_lon,light_rail,commuter_rail,brt,ferry,bus,express
47.879542084594895,-122.220306571239600,0,0,0,0,1,1
47.872794319449930,-122.144232804718750,0,0,0,0,1,0
47.863416814458787,-122.159999897593650,0,0,0,0,1,0
47.861979118357176,-122.257803866993170,0,0,0,0,1,0
47.859954819561295,-122.252742320757690,0,0,0,0,1,0
47.853572540579293,-122.258413288180630,0,0,0,0,1,1
47.853375101976454,-122.257716032862260,0,0,0,0,1,1
47.852799550008626,-122.259571722882170,0,0,0,0,1,1
47.836217014306349,-122.325082098177460,0,0,0,0,1,0
47.834732046262005,-122.303483360454830,0,0,0,0,1,0
47.830384107373661,-122.337687674236850,0,0,0,0,1,0
47.828099917634617,-122.277693988812300,0,0,0,0,1,0
47.825732989120525,-122.311119382384040,0,0,0,0,1,0
47.821390232283328,-122.335813382909930,0,0,0,0,1,0
47.821097858369200,-122.312197816885730,0,0,0,0,1,0
47.820963344073846,-122.297885609809740,0,0,0,0,1,0
47.817826217925550,-122.372040826100060,0,0,0,0,1,0
47.818252592130577,-122.317539291402380,0,0,0,0,1,0
47.817605811212090,-122.287006661035990,0,0,0,0,1,0
47.817351809897218,-122.300592531479590,0,0,0,0,1,0
47.817323910847328,-122.297814135227850,0,0,0,0,1,0
47.812969822328022,-122.383741491790500,0,0,0,1,0,0
47.812465148723227,-122.378573867050050,0,0,0,0,1,0
47.813576463753677,-122.270932568702110,0,0,0,0,1,0
47.803894436523088,-122.238905105933510,0,0,0,0,1,0
47.802468075723404,-122.303180792406380,0,0,0,0,1,0
47.799656884198498,-122.340787421920770,0,0,0,0,1,0
47.794898328531239,-122.541552746074460,0,0,0,0,1,0
47.794780814580633,-122.495156681650220,0,0,0,1,1,0
47.792025117974397,-122.272034693674070,0,0,0,0,1,0
47.782244303221432,-122.344177023018230,0,0,0,0,1,0
47.777768266168515,-122.361309981953110,0,0,0,0,1,1
47.777795812850435,-122.346089538760790,0,0,0,0,1,1
47.774129779177187,-122.359344838614050,0,0,0,0,1,1
47.771151741698930,-122.559902471339070,0,0,0,0,1,0
47.767280531147215,-122.361203952734680,0,0,0,0,1,1
47.765120899417028,-122.366608246759710,0,0,0,0,1,1
47.764247574245879,-122.355976011725320,0,0,0,0,1,0
47.763256908486476,-122.340422088669020,0,0,0,0,1,1
47.762211292483698,-122.196173337873130,0,0,0,0,1,1
47.755558030260410,-122.667268410008030,0,0,0,0,1,0
47.761706951416997,-122.207484399342310,0,0,0,0,1,0
47.761039753890053,-122.037426670809990,0,0,0,0,1,0
47.758382189462310,-122.249745537724280,0,0,0,0,1,1
47.755805037967015,-122.318767761241960,0,0,0,0,1,1
47.757199132937352,-122.152832693495040,0,0,0,0,0,1
47.756649906391473,-122.180294040511380,0,0,0,0,1,0
47.758189690754421,-122.029485935677220,0,0,0,0,1,0
47.752328887489845,-122.345568834784190,0,0,0,0,1,0
47.754478298733645,-122.152756571574700,0,0,0,0,1,0
47.753948028196831,-122.196320096240410,0,0,0,0,1,0
47.752714690031944,-122.220753442202340,0,0,0,0,1,1
47.753750380133674,-122.074474629480820,0,0,0,0,1,0
47.747733283690366,-122.355684236314370,0,0,0,0,1,0
47.744828554511471,-122.313046016798270,0,0,0,0,1,1
47.737229020411483,-122.617275190245580,0,0,0,0,1,0
47.741340460579607,-122.326400430976970,0,0,0,0,1,0
47.741258212514857,-122.318318202021470,0,0,0,0,1,0
47.736302586870956,-122.638714655667330,0,0,0,0,1,0
47.740602866920511,-122.232818527895900,0,0,0,0,1,0
47.733951740678776,-122.312748882575780,0,0,0,0,1,1
47.730449438325913,-122.328874283385620,0,0,0,0,1,1
47.726859598289970,-122.345016779724130,0,0,0,0,1,0
47.726116063146371,-122.328878544621180,0,0,0,0,0,1
47.725076317580552,-122.360946363742830,0,0,0,0,1,1
47.723119432970933,-122.323564736739910,0,0,0,0,1,0
47.722900101358285,-122.296358447604260,0,0,0,0,1,1
47.722013749295037,-122.334179475174650,0,0,0,0,1,0
47.720330849555829,-122.219226313233970,0,0,0,0,1,0
47.713883812636830,-122.569499262538840,0,0,0,0,1,0
47.712144901058245,-122.576268224467710,0,0,0,0,1,0
47.712296807785158,-122.179490915871380,0,0,0,0,1,0
47.711382914728560,-122.154287062247180,0,0,0,0,1,0
47.708611412641069,-122.325954669342490,0,0,0,0,1,0
47.708594198983505,-122.323275563145400,0,0,0,0,1,0
47.709256011304724,-122.238009922848870,0,0,0,0,1,0
47.706932208624835,-122.360790497942690,0,0,0,0,1,1
47.706898734953846,-122.355466830477570,0,0,0,0,1,0
47.707026800897282,-122.279280154912360,0,0,0,0,1,0
47.707586088438966,-122.166601140778980,0,0,0,0,1,0
47.703485850083432,-122.360751513688570,0,0,0,0,0,1
47.704002379920432,-122.203320337296020,0,0,0,0,1,0
47.701055033698303,-122.363392450272120,0,0,0,0,1,0
47.700371702873404,-122.186555303552080,0,0,0,0,1,0
47.697690485650142,-122.323085148106430,0,0,0,0,1,1
47.694260076215130,-122.366014042087730,0,0,0,0,1,1
47.691682382921648,-122.510393804989900,0,0,0,0,1,0
47.690588973054503,-122.383272085248560,0,0,0,0,1,1
47.693197625870120,-122.164819569876300,0,0,0,0,1,0
47.690546239470628,-122.342373485016110,0,0,0,0,1,1
47.692942626040988,-122.123336188404930,0,0,0,0,1,0
47.692901572670678,-122.113531288067750,0,0,0,0,1,0
47.688628158556035,-122.322976509510880,0,0,0,0,1,1
47.686759661836412,-122.320252382374310,0,0,0,0,1,1
47.686732110788057,-122.317552853891700,0,0,0,0,1,1
47.688862043255497,-122.117856533662180,0,0,0,0,1,0
47.684747743349334,-122.355298036559360,0,0,0,0,1,1
47.684018212801334,-122.355297448566180,0,0,0,0,1,1
47.683045940652946,-122.312079133192500,0,0,0,0,1,1
47.683046654442350,-122.308863736158470,0,0,0,0,1,1
47.681803214469376,-122.346390653755530,0,0,0,0,1,0
47.679528596026593,-122.376769621199190,0,0,0,0,1,1
47.679798964954692,-122.324539764857050,0,0,0,0,1,0
47.678757577173954,-122.324988979253670,0,0,0,0,1,1
47.677855100079150,-122.326186353648710,0,0,0,0,1,1
47.676642151396905,-122.320081830700420,0,0,0,0,1,0
47.675904063860678,-122.325437015030560,0,0,0,0,1,1
47.678173478481618,-122.105143953327540,0,0,0,0,1,0
47.675776004381582,-122.303813363468280,0,0,0,0,1,1
47.675780861975014,-122.293264224876010,0,0,0,0,1,1
47.675759607146482,-122.271563589874990,0,0,0,0,1,1
47.674676688884666,-122.321275314083750,0,0,0,0,0,1
47.675155142912296,-122.143002309012130,0,0,0,0,1,0
47.672834179556190,-122.325484281334990,0,0,0,0,1,1
47.674906210148627,-122.125634977180130,0,0,0,0,1,0
47.670986535969490,-122.313033399466480,0,0,0,0,1,1
47.670752951685145,-122.317363269706050,0,0,0,0,1,1
47.670146146224049,-122.332479686928240,0,0,0,0,1,0
47.664379086035787,-122.683158520379190,0,0,0,0,1,0
47.671970952113057,-122.124696618433940,0,0,0,0,1,0
47.668666844960562,-122.376214733325090,0,0,0,0,1,1
47.669376627325548,-122.317363610911330,0,0,0,0,1,1
47.668525773486614,-122.300618904804420,0,0,0,0,1,1
47.666428367319206,-122.311916303441450,0,0,0,0,1,0
47.666266722242540,-122.300604799516990,0,0,0,0,1,1
47.666540385056877,-122.203815246682420,0,0,0,0,1,0
47.664900718216437,-122.313074330074830,0,0,0,0,1,1
47.666366600794149,-122.148518408697160,0,0,0,0,1,0
47.663591528198339,-122.358029418264960,0,0,0,0,1,0
47.666199822240188,-122.135151971872650,0,0,0,0,1,0
47.661806015203076,-122.320724259278930,0,0,0,0,1,1
47.661385803022021,-122.335072268556700,0,0,0,0,1,0
47.661319023043795,-122.320727753915650,0,0,0,0,1,1
47.663432015220046,-122.087435277826100,0,0,0,0,1,0
47.662414939158936,-122.153394886561500,0,0,0,0,1,0
47.654092124656145,-122.676953543359180,0,0,0,0,1,0
47.657519162417024,-122.320846311934420,0,0,0,0,1,1
47.655513701990309,-122.373610889112580,0,0,0,0,1,0
47.650523517334399,-122.694056892216000,0,0,0,0,1,0
47.656000079236016,-122.314424524277300,0,0,0,0,1,1
47.655975296498731,-122.312136334276160,0,0,0,0,1,1
47.652055902228938,-122.310604537444280,0,0,0,0,1,1
47.650731288634887,-122.320511040844690,0,0,0,0,1,0
47.652729450630552,-122.153465023414650,0,0,0,0,1,0
47.649756098200534,-122.344755337673430,0,0,0,0,1,0
47.649589726325125,-122.349747445758620,0,0,0,0,1,0
47.648662579535845,-122.360887567625240,0,0,0,0,1,0
47.646558549027510,-122.376349980465180,0,0,0,0,1,0
47.639564998310611,-122.392997810592460,0,0,0,0,1,0
47.639596083140624,-122.364950216619590,0,0,0,0,1,0
47.639663084575844,-122.341676431458570,0,0,0,0,1,0
47.637620095145557,-122.343357614805230,0,0,0,0,1,0
47.632307131737036,-122.671440427221230,0,0,0,0,1,0
47.632297076213924,-122.666191850812170,0,0,0,0,1,0
47.632248760942545,-122.632783083857500,0,0,0,0,1,0
47.638625530256078,-122.143001400877410,0,0,0,0,1,0
47.632174355765059,-122.617383313542310,0,0,0,0,1,0
47.634244110394867,-122.391538656427370,0,0,0,0,1,0
47.635244101171970,-122.301565391257110,0,0,0,0,1,1
47.632293878791863,-122.341040367678620,0,0,0,0,1,0
47.633271635007006,-122.136561235783830,0,0,0,0,1,0
47.630616731504446,-122.307246125386300,0,0,0,0,1,0
47.631928891125654,-122.201634592266030,0,0,0,0,1,0
47.627192309479597,-122.356689546982240,0,0,0,0,1,0
47.624864066883852,-122.513086198328980,0,0,0,0,1,0
47.627138296101279,-122.342326808507210,0,0,0,0,1,0
47.627592198738753,-122.138591044690970,0,0,0,0,1,0
47.621463756314860,-122.545047398469220,0,0,0,0,1,0
47.624265345672029,-122.334285289255290,0,0,0,0,1,1
47.625080983586294,-122.207007400981030,0,0,0,0,1,0
47.623127031312016,-122.329156190266020,0,0,0,0,0,1
47.622065472579735,-122.356729800933000,0,0,0,0,1,0
47.621988032984738,-122.320906067924910,0,0,0,0,1,1
47.620663667208220,-122.360928342856410,0,0,0,0,1,0
47.620823929215824,-122.329142215904640,0,0,0,0,0,1
47.619300600251925,-122.193666645212050,0,0,0,0,1,1
47.617131163010484,-122.348898241135340,0,0,0,0,1,0
47.617076752115977,-122.326819788494250,0,0,0,0,1,0
47.616450521574343,-122.312761457195900,0,0,0,0,1,0
47.613465781408777,-122.328913029439210,0,0,0,0,1,1
47.612958294476982,-122.337873650499450,0,0,0,0,1,0
47.612535420585886,-122.331133707073150,0,0,0,0,1,0
47.606867665101866,-122.639455099442290,0,0,0,0,1,0
47.610742925620933,-122.338701662957690,0,0,0,0,1,1
47.610765386492190,-122.326444482229090,0,0,0,0,1,1
47.610301116079441,-122.327555297743120,0,0,0,0,1,1
47.612638448585599,-122.121450252253270,0,0,0,0,1,0
47.610409924691645,-122.289376479018330,0,0,0,0,1,0
47.609836196151484,-122.328665598050830,0,0,0,0,1,1
47.610105813608101,-122.196174383605690,0,0,0,0,1,0
47.608292361445756,-122.337995140787000,0,0,0,0,1,1
47.610070991724989,-122.193004630054500,0,0,0,0,1,0
47.607515025125295,-122.334213566510120,0,0,0,0,1,1
47.606175515754472,-122.310248921345730,0,0,0,0,1,1
47.601711990659602,-122.327655917538240,0,0,0,0,1,0
47.600878555191784,-122.331214842531390,0,0,0,0,1,1
47.602446280853556,-122.185500474591450,0,0,0,0,1,0
47.595636802681746,-122.621788106941720,0,0,0,0,1,0
47.601466958593718,-122.190726618022920,0,0,0,0,1,0
47.601143127478103,-122.200435544104180,0,0,0,0,0,1
47.599186226294286,-122.322444424553690,0,0,0,0,1,0
47.599189128097400,-122.317223030975260,0,0,0,0,1,1
47.599238928454596,-122.308967531996940,0,0,0,0,1,0
47.600020249115154,-122.152578521176350,0,0,0,0,1,0
47.598971038746299,-122.201790646205640,0,0,0,0,1,0
47.597913656998649,-122.286899115312020,0,0,0,0,1,0
47.592400198245635,-122.629494205272760,0,0,0,0,1,0
47.598305257516081,-122.167365462074060,0,0,0,0,1,0
47.598126708779056,-122.121020048520020,0,0,0,0,1,0
47.588306765365068,-122.638414318983820,0,0,0,0,1,0
47.592904622328035,-122.314872177882260,0,0,0,0,1,0
47.590596467194331,-122.386183260510420,0,0,0,0,1,0
47.591288337057200,-122.297467030564450,0,0,0,0,1,0
47.593085574927628,-122.148073838450000,0,0,0,0,1,0
47.589096233915278,-122.380953244284200,0,0,0,0,1,1
47.589968900535922,-122.292413013206700,0,0,0,0,1,0
47.590845083855726,-122.142680239661760,0,0,0,0,1,0
47.590103330972568,-122.202353846612410,0,0,0,0,1,0
47.583840225220300,-122.608237276965840,0,0,0,0,1,0
47.582536662213002,-122.632139277908860,0,0,0,0,1,0
47.582425490482315,-122.580817621556420,0,0,0,1,0,0
47.578015168154330,-122.693983142614600,0,0,0,0,1,0
47.583647221680422,-122.300333626861900,0,0,0,0,1,0
47.585398602256923,-122.142761150511130,0,0,0,0,1,0
47.583819714111762,-122.220676272376910,0,0,0,0,1,0
47.581298050173331,-122.372870103858590,0,0,0,0,1,1
47.577809390150492,-122.523730572209420,0,0,0,0,1,0
47.577530178266557,-122.394225508525280,0,0,0,0,1,0
47.578341567982363,-122.287920708324180,0,0,0,0,1,0
47.576993833760909,-122.386712698509400,0,0,0,0,1,0
47.572885364400634,-122.653247544460700,0,0,0,0,1,0
47.579569561684856,-122.168914175488110,0,0,0,0,1,0
47.575626348570367,-122.386760572869120,0,0,0,0,1,0
47.570710406992553,-122.656762645411660,0,0,0,0,1,0
47.574383949760971,-122.329059263720080,0,0,0,0,1,0
47.570196271883979,-122.608503003129530,0,0,0,0,1,0
47.574576312304039,-122.226929294066780,0,0,0,0,1,1
47.570288548554927,-122.394767553772600,0,0,0,0,1,0
47.571055392301190,-122.292584968302530,0,0,0,0,1,0
47.568347456993173,-122.363282503416410,0,0,0,0,1,0
47.563759318283118,-122.667757846611740,0,0,0,0,1,0
47.561434352708019,-122.681133773529960,0,0,0,0,1,0
47.564720259548004,-122.386771524970850,0,0,0,0,1,0
47.566115187706814,-122.174559946080110,0,0,0,0,1,0
47.559186339970793,-122.655230799726240,0,0,0,0,1,0
47.564100871593880,-122.274494167459590,0,0,0,0,1,1
47.556368714847480,-122.667799230788800,0,0,0,0,1,0
47.561382287716938,-122.025097977868730,0,0,0,0,1,0
47.553335190852550,-122.553276373112180,0,0,0,0,1,0
47.553780496732543,-122.376275973410190,0,0,0,0,1,0
47.556106186960747,-122.138428985564080,0,0,0,0,1,0
47.553399327891988,-122.329551276533050,0,0,0,0,1,0
47.551015191700358,-122.301739959959190,0,0,0,0,1,0
47.550828594401359,-122.158012715695160,0,0,0,0,1,0
47.551974388345776,-122.045980190184910,0,0,0,0,1,0
47.548051010236996,-122.329583970835540,0,0,0,0,1,0
47.549749476616746,-122.179313735853460,0,0,0,0,1,0
47.547356862896322,-122.320152511537590,0,0,0,0,1,0
47.546026667579042,-122.275988587003410,0,0,0,0,1,1
47.539452897088047,-122.611454192106420,0,0,0,0,1,0
47.542279651247334,-122.387242762533820,0,0,0,0,1,0
47.543232399442061,-122.303814814097280,0,0,0,0,1,0
47.542455335121367,-122.283818597898200,0,0,0,0,1,0
47.544345493273724,-122.057487848941590,0,0,0,0,1,0
47.535512469525237,-122.627360048033690,0,0,0,0,1,0
47.537771866215216,-122.358854312166320,0,0,0,0,1,0
47.538484283622587,-122.238078066760980,0,0,0,0,1,0
47.535803546141054,-122.392578306186280,0,0,0,0,1,1
47.533661421864494,-122.269986047538350,0,0,0,0,1,1
47.530439503572872,-122.376638036628980,0,0,0,0,1,1
47.525259198999997,-122.644794982170640,0,0,0,0,1,0
47.528349150313915,-122.379327204327690,0,0,0,0,1,0
47.528282042614492,-122.363158919739110,0,0,0,0,1,0
47.524433279893927,-122.602920116919710,0,0,0,0,1,0
47.526516223150743,-122.355072819423630,0,0,0,0,1,0
47.530037869500340,-122.031194977596160,0,0,0,0,1,0
47.527940462363567,-122.164035089367520,0,0,0,0,1,0
47.523082599706420,-122.393875565064260,0,0,0,1,1,1
47.526942645686745,-122.032985947564500,0,0,0,0,1,0
47.522861395151651,-122.360099509393340,0,0,0,0,1,0
47.526734360054476,-121.937569678484350,0,0,0,0,1,0
47.521033398072035,-122.368729683112550,0,0,0,0,1,0
47.519278970436794,-122.376823094532910,0,0,0,0,1,1
47.519958943378207,-122.269926250581650,0,0,0,0,1,0
47.517363123722838,-122.359200372884080,0,0,0,0,1,1
47.516796659418652,-122.296723535777860,0,0,0,0,1,0
47.512100772190500,-122.615306793841230,0,0,0,0,1,0
47.516851208791870,-122.270024646682270,0,0,0,0,1,0
47.511664578526883,-122.255874771338500,0,0,0,0,1,1
47.510291498934706,-122.339268506087350,0,0,0,0,1,0
47.503659159497111,-122.251621578889200,0,0,0,0,1,0
47.501696049492644,-122.339040016611820,0,0,0,0,1,0
47.501830127097627,-122.305355670306840,0,0,0,0,1,0
47.501360427916524,-122.235491827708370,0,0,0,0,1,0
47.498479238377158,-122.312158730495510,0,0,0,0,1,0
47.499873971059571,-122.180685826563590,0,0,0,0,1,0
47.495795421852286,-122.306069473043920,0,0,0,0,1,0
47.494898176290796,-122.175049888797600,0,0,0,0,1,0
47.492047275650307,-122.349965722846990,0,0,0,0,1,0
47.493937423677693,-122.181608591281350,0,0,0,0,1,0
47.492138816786479,-122.185588307286610,0,0,0,0,1,0
47.488074109338385,-122.122144490140000,0,0,0,0,1,0
47.482976812497377,-122.269447121137860,0,0,0,0,0,1
47.483013909465896,-122.248967146862680,0,0,0,0,1,0
47.474109579304418,-122.275821444849640,0,0,0,0,1,0
47.468654237721239,-122.623106305221340,0,0,0,0,1,0
47.472358574426231,-122.328022410912670,0,0,0,0,1,0
47.473767341687257,-122.216002247825680,0,0,0,0,1,1
47.466867368659095,-122.336528087117260,0,0,0,0,1,0
47.468569999456385,-122.183621904652570,0,0,0,0,1,0
47.465944546188943,-122.281172728080930,0,0,0,0,1,0
47.465554113081190,-122.273474691690990,0,0,0,0,1,0
47.465018565980493,-122.267863748812840,0,0,0,0,1,0
47.461178030356578,-122.239700575288720,0,0,0,0,1,0
47.460632687024109,-122.185880169854760,0,0,0,0,1,0
47.459510502513105,-122.270420699359730,0,0,0,0,1,0
47.458224863596080,-122.254361003419500,0,0,0,0,1,0
47.451167101865913,-122.278780362509100,0,0,0,0,1,0
47.447811714868777,-122.132458007499580,0,0,0,0,1,0
47.445264483525946,-122.196908794183170,0,0,0,0,1,0
47.445178970680146,-122.186189218424930,0,0,0,0,1,0
47.444945229795692,-122.139614339342190,0,0,0,0,1,0
47.441108962411718,-122.219889674183110,0,0,0,0,1,0
47.422940045662493,-122.320012098716550,0,0,0,0,1,0
47.415469201645770,-122.297296571107850,0,0,0,0,1,0
47.412208977789376,-122.244062370599380,0,0,0,0,1,0
47.411774720572140,-122.197055047067980,0,0,0,0,1,0
47.397049687721832,-122.323838634057300,0,0,0,0,1,0
47.389034740866904,-122.625271517114610,0,0,0,0,0,1
47.389072862650735,-122.588917150788190,0,0,0,0,1,0
47.390987204959252,-122.307868458070290,0,0,0,0,1,0
47.387838206289416,-122.286626535431130,0,0,0,0,1,0
47.386642641414795,-122.323228305523540,0,0,0,0,1,0
47.386644039822407,-122.233453121343270,0,0,0,0,1,0
47.386934963993411,-122.194475317862610,0,0,0,0,1,0
47.386913563388660,-122.186783132295820,0,0,0,0,1,0
47.381464890894719,-122.240479289750030,0,0,0,0,1,0
47.380936952850099,-122.233517514429450,0,0,0,0,1,0
47.380786500536352,-122.240505431166180,0,0,0,0,1,0
47.379635364228861,-122.313176585997540,0,0,0,0,1,0
47.378087175943975,-122.218054925948440,0,0,0,0,1,0
47.372637086617935,-122.589262207278270,0,0,0,0,1,0
47.374061132916779,-122.230305084559790,0,0,0,0,1,0
47.361787224605045,-122.589301851011410,0,0,0,0,1,0
47.364911699324630,-122.291915589864940,0,0,0,0,1,0
47.357949123450702,-122.309397051749100,0,0,0,0,1,0
47.357900880831338,-122.299802071499490,0,0,0,0,1,0
47.357781810313739,-122.292100039779740,0,0,0,0,1,0
47.357848400079973,-122.281218491974470,0,0,0,0,1,0
47.358078873494691,-122.123003160458320,0,0,0,0,1,0
47.355458976236143,-122.310691312231980,0,0,0,0,1,0
47.353754349858526,-122.229209814337470,0,0,0,0,1,0
47.331534415568228,-122.343175997826260,0,0,0,0,1,0
47.333362937329674,-122.176313902183320,0,0,0,0,1,0
47.329420019946433,-122.287913873817800,0,0,0,0,1,0
47.315177219538562,-122.360950863646910,0,0,0,0,1,0
47.315163174938917,-122.354510907855410,0,0,0,0,1,0
47.309075014327867,-122.576499165802220,0,0,0,0,1,0
47.311289438041797,-122.213134360939760,0,0,0,0,1,0
47.305855161289507,-122.360917094406630,0,0,0,0,1,0
47.305729624159596,-122.231762132575770,0,0,0,0,1,1
47.305735882687223,-122.231046893174420,0,0,0,0,1,1
47.302346870565820,-122.331439527407650,0,0,0,0,1,0
47.298118127298615,-122.520947533690550,0,0,0,0,1,0
47.300545729609851,-122.295855924534720,0,0,0,0,1,0
47.297963230129433,-122.369749140239380,0,0,0,0,1,0
47.293468961336110,-122.313480482089590,0,0,0,0,1,0
47.289881870064775,-122.317820117436820,0,0,0,0,1,0
47.274696348217951,-122.480978998530960,0,0,0,0,1,0
47.273150720119773,-122.297755743800170,0,0,0,0,1,0
47.271864739004897,-122.239558086113380,0,0,0,0,1,0
47.267354937266269,-122.484076483228950,0,0,0,0,1,0
47.267496538817554,-122.472761501528810,0,0,0,0,1,0
47.262786835873584,-122.466695912269570,0,0,0,0,1,0
47.259919425814878,-122.513256832320100,0,0,0,0,1,0
47.255269565149312,-122.483635255275730,0,0,0,0,1,0
47.255276803534393,-122.482166864981410,0,0,0,0,1,0
47.254928751866146,-122.335888356258760,0,0,0,0,1,0
47.250143386333839,-122.502879545604510,0,0,0,0,1,0
47.250122162767695,-122.499618314688990,0,0,0,0,1,0
47.250672081370858,-122.454346996743440,0,0,0,0,1,0
47.250700624840562,-122.438834488170570,1,0,0,0,0,0
47.243814602523415,-122.526359873356870,0,0,0,0,1,1
47.242773771852896,-122.479174423425290,0,0,0,0,1,0
47.241054158772307,-122.465699232475270,0,0,0,0,1,0
47.240904570206609,-122.444747969404120,0,0,0,0,1,0
47.239126611502193,-122.481942206578690,0,0,0,0,1,0
47.237724300883826,-122.428823554021020,0,0,0,0,1,0
47.235309535922163,-122.555078742348060,0,0,0,0,1,0
47.235407055871548,-122.531650343501810,0,0,0,0,1,0
47.233798641845816,-122.474316125221550,0,0,0,0,1,0
47.232726013797723,-122.479072255556820,0,0,0,0,1,0
47.231247683439044,-122.488491111410880,0,0,0,0,1,0
47.231063068959955,-122.347700261022450,0,0,0,0,1,0
47.229565398935257,-122.420788992601890,0,0,0,0,1,0
47.228220233292198,-122.473553765521940,0,0,0,0,1,0
47.230186763654480,-122.293964425690500,0,0,0,0,1,0
47.228051577162937,-122.444681008499780,0,0,0,0,1,0
47.223074528038900,-122.439079131610530,0,0,0,0,1,0
47.222475709290464,-122.473623094194740,0,0,0,0,1,0
47.218678876102409,-122.480584668725170,0,0,0,0,1,0
47.218687614311698,-122.473623177940500,0,0,0,0,1,0
47.217215163079459,-122.407649762925390,0,0,0,0,1,0
47.213701969734799,-122.447152377758400,0,0,0,0,1,0
47.213560321583117,-122.420868256715930,0,0,0,0,1,0
47.210749156458427,-122.472356737134450,0,0,0,0,1,0
47.209828652635004,-122.341882224272820,0,0,0,0,1,0
47.208251208547132,-122.443189648043290,0,0,0,0,1,0
47.207736610365465,-122.472333105234160,0,0,0,0,1,0
47.206453526613963,-122.463852139244440,0,0,0,0,1,0
47.206346752154296,-122.427982908989160,0,0,0,0,1,0
47.206318914640320,-122.422750327605120,0,0,0,0,1,0
47.210144348673929,-122.027454586123070,0,0,0,0,1,0
47.202818213386209,-122.483677991017560,0,0,0,0,1,0
47.199246112931803,-122.508666914705510,0,0,0,0,1,0
47.197493218940444,-122.508670318473950,0,0,0,0,1,0
47.194706961913951,-122.483702227413090,0,0,0,0,1,0
47.200116200656574,-121.982636930184880,0,0,0,0,1,0
47.195430268694587,-122.293774063908400,0,0,0,0,1,0
47.194290524857287,-122.303694312164240,0,0,0,0,1,0
47.190334685213138,-122.317646461483380,0,0,0,0,1,0
47.188378405393102,-122.291260486489680,0,0,0,0,1,0
47.184617341987774,-122.452572699557890,0,0,0,0,1,0
47.187239724779971,-122.005481925778340,0,0,0,0,1,0
47.173686472005116,-122.584215584615750,0,0,0,0,1,0
47.172039345028786,-122.574295598860450,0,0,0,0,1,0
47.169020602458858,-122.597564816506550,0,0,0,0,1,0
47.170179864856493,-122.465645130370650,0,0,0,0,1,0
47.170052133598958,-122.434075443222970,0,0,0,0,1,0
47.165413906771334,-122.512874895175610,0,0,0,0,1,1
47.161731043115566,-122.520598164487610,0,0,0,0,1,0
47.159425293697204,-122.520585521548680,0,0,0,0,1,0
47.159442335291097,-122.499492638209630,0,0,0,0,1,0
47.159403624665380,-122.491424358484110,0,0,0,0,1,0
47.159313079679137,-122.438784602603860,0,0,0,0,1,0
47.159303052157732,-122.434212506265790,0,0,0,0,1,0
47.157840692227076,-122.489873142514570,0,0,0,0,1,0
47.156643519657607,-122.290321059748930,0,0,0,0,1,0
47.154983076246971,-122.401904615803030,0,0,0,0,1,0
47.153469847948244,-122.455400474110290,0,0,0,0,1,0
47.154891901749828,-122.314865380884850,0,0,0,0,1,0
47.154838514842751,-122.303969294625460,0,0,0,0,1,0
47.148979942540940,-122.539291593678950,0,0,0,0,1,0
47.148534039267631,-122.555545234669340,0,0,0,0,1,0
47.148512038038959,-122.551318944619780,0,0,0,0,1,0
47.148584115448983,-122.541838133717490,0,0,0,0,1,0
47.148499927501305,-122.547206238385020,0,0,0,0,1,0
47.148255932025762,-122.434393382348730,0,0,0,0,1,0
47.122778265893885,-122.493940386046260,0,0,0,0,1,0
47.107423448821237,-122.548813600518360,0,0,0,0,1,0
47.071817925443590,-122.704183843101050,0,0,0,0,1,1
47.590150272172679,-122.248025435863950,0,0,0,0,1,1
47.544494437756036,-122.020058916972660,0,0,0,0,1,1
47.644068263011690,-122.133126336815290,0,0,0,0,1,1
47.571523308250597,-122.362700110527830,0,0,0,0,1,1
47.700610184811964,-122.024103014967720,0,0,0,0,1,0
47.396392933496763,-122.281705601637410,0,0,0,0,1,0
47.318728261044342,-122.306196289543780,0,0,0,0,1,1
47.755084165226492,-122.174374945430970,0,0,0,0,1,0
47.733476051090257,-122.639485255379410,0,0,0,0,1,0
47.579307145100984,-122.312312223525140,1,0,0,0,0,0
48.255193078419261,-121.601533265070910,0,0,0,0,1,0
48.200600222719125,-122.121585931723560,0,0,0,0,1,0
48.181113640660335,-122.124063810710790,0,0,0,0,1,0
48.180923766322834,-122.134578083685110,0,0,0,0,1,0
48.155804555531887,-122.286458396978300,0,0,0,0,1,0
48.125218219835666,-122.162534349063080,0,0,0,0,1,0
48.100105942264172,-122.183758594962230,0,0,0,0,1,0
48.055459449523013,-122.194715730977650,0,0,0,0,1,0
48.050870376023973,-122.182252652827050,0,0,0,0,1,0
48.022218717005124,-122.062752490121570,0,0,0,0,1,0
48.014989601079129,-122.064250222578650,0,0,0,0,1,0
48.010518323817500,-122.190003524833780,0,0,0,0,1,0
47.989733119069221,-122.201189642059030,0,0,0,0,1,0
47.986971121544684,-122.182244894507330,0,0,0,0,1,0
47.981955425061983,-122.207087160360980,0,0,0,0,1,0
47.981732214774276,-122.183880965525720,0,0,0,0,1,0
47.977806791210803,-122.214351721690180,0,0,0,0,1,0
47.977865341755233,-122.208584201002710,0,0,0,0,1,0
47.976694825744595,-122.200028975872300,0,0,0,0,1,0
47.973905442728871,-122.208384409937520,0,0,0,0,1,0
