taz,tad,county,district,district_name,lat_taz,lon_taz,TAZ,lat_district,lon_district
3129.0,93.0,Pierce,8,Tacoma,47.2417824934636,-122.36568271706051,3129,47.25268,-122.45526799999999
3130.0,93.0,Pierce,8,Tacoma,47.251418632505406,-122.35269371386585,3130,47.25268,-122.45526799999999
3131.0,93.0,Pierce,8,Tacoma,47.24469150010929,-122.34723487640535,3131,47.25268,-122.45526799999999
3132.0,93.0,Pierce,8,Tacoma,47.242189120330686,-122.346819514437,3132,47.25268,-122.45526799999999
3133.0,94.0,Pierce,10,South Pierce,47.25386117961484,-122.33416550537953,3133,47.12806,-122.108131
3134.0,94.0,Pierce,10,South Pierce,47.2541422302192,-122.32971277225442,3134,47.12806,-122.108131
3135.0,94.0,Pierce,10,South Pierce,47.247817774238605,-122.32993119674896,3135,47.12806,-122.108131
3136.0,94.0,Pierce,10,South Pierce,47.242302504757404,-122.3300180171682,3136,47.12806,-122.108131
3137.0,94.0,Pierce,10,South Pierce,47.25235862811634,-122.3210030780328,3137,47.12806,-122.108131
3138.0,94.0,Pierce,10,South Pierce,47.24515908251863,-122.31836124154282,3138,47.12806,-122.108131
3139.0,94.0,Pierce,10,South Pierce,47.24111243330561,-122.32094682832405,3139,47.12806,-122.108131
3140.0,94.0,Pierce,10,South Pierce,47.25355521809214,-122.30945843977614,3140,47.12806,-122.108131
3141.0,94.0,Pierce,10,South Pierce,47.239598150574686,-122.30307892382244,3141,47.12806,-122.108131
3142.0,94.0,Pierce,10,South Pierce,47.2463824088887,-122.30949764936615,3142,47.12806,-122.108131
3143.0,94.0,Pierce,10,South Pierce,47.25364138044482,-122.29904214426114,3143,47.12806,-122.108131
3144.0,94.0,Pierce,10,South Pierce,47.24640761368161,-122.29914107199144,3144,47.12806,-122.108131
3145.0,94.0,Pierce,10,South Pierce,47.25532115428675,-122.28651559933209,3145,47.12806,-122.108131
3146.0,94.0,Pierce,10,South Pierce,47.25191885222579,-122.28447734419608,3146,47.12806,-122.108131
3147.0,94.0,Pierce,10,South Pierce,47.24620194429658,-122.28491740355402,3147,47.12806,-122.108131
3148.0,94.0,Pierce,10,South Pierce,47.239229629253856,-122.2867858326396,3148,47.12806,-122.108131
3149.0,94.0,Pierce,10,South Pierce,47.242524339214036,-122.27200660490314,3149,47.12806,-122.108131
3150.0,94.0,Pierce,10,South Pierce,47.25507800965429,-122.26458069908571,3150,47.12806,-122.108131
3151.0,94.0,Pierce,10,South Pierce,47.24963551425343,-122.26566427808916,3151,47.12806,-122.108131
3152.0,94.0,Pierce,10,South Pierce,47.253915248139926,-122.25349435226036,3152,47.12806,-122.108131
3153.0,94.0,Pierce,10,South Pierce,47.246722038239824,-122.25250498984896,3153,47.12806,-122.108131
3154.0,94.0,Pierce,10,South Pierce,47.2541457285045,-122.24557121007747,3154,47.12806,-122.108131
3155.0,94.0,Pierce,10,South Pierce,47.24567649703108,-122.24397954843504,3155,47.12806,-122.108131
3156.0,94.0,Pierce,10,South Pierce,47.23927017103696,-122.24160133042541,3156,47.12806,-122.108131
3157.0,94.0,Pierce,10,South Pierce,47.253592739988186,-122.23585117558581,3157,47.12806,-122.108131
3158.0,94.0,Pierce,10,South Pierce,47.24496759368908,-122.23372568128329,3158,47.12806,-122.108131
3159.0,95.0,Pierce,10,South Pierce,47.25107466385356,-122.21984063334499,3159,47.12806,-122.108131
3160.0,95.0,Pierce,10,South Pierce,47.23879939076679,-122.2108139828446,3160,47.12806,-122.108131
3161.0,95.0,Pierce,10,South Pierce,47.253014230048606,-122.20123241298992,3161,47.12806,-122.108131
3162.0,95.0,Pierce,10,South Pierce,47.238475618428424,-122.18940624324611,3162,47.12806,-122.108131
3163.0,95.0,Pierce,10,South Pierce,47.251487333347036,-122.15855181879387,3163,47.12806,-122.108131
3164.0,95.0,Pierce,10,South Pierce,47.24263837662213,-122.1614028689764,3164,47.12806,-122.108131
3165.0,95.0,Pierce,10,South Pierce,47.23100507983547,-122.13165401823325,3165,47.12806,-122.108131
3166.0,95.0,Pierce,10,South Pierce,47.218893579162255,-122.15351838657692,3166,47.12806,-122.108131
3167.0,95.0,Pierce,10,South Pierce,47.21311756456593,-122.185245493561,3167,47.12806,-122.108131
3168.0,95.0,Pierce,10,South Pierce,47.22278967458045,-122.21572391852413,3168,47.12806,-122.108131
3169.0,94.0,Pierce,10,South Pierce,47.229147694273614,-122.22961995554934,3169,47.12806,-122.108131
3170.0,94.0,Pierce,10,South Pierce,47.2257379634721,-122.24216675428829,3170,47.12806,-122.108131
3171.0,94.0,Pierce,10,South Pierce,47.22262146550792,-122.25101233560656,3171,47.12806,-122.108131
3172.0,94.0,Pierce,10,South Pierce,47.226428009511935,-122.26018959406065,3172,47.12806,-122.108131
3173.0,94.0,Pierce,10,South Pierce,47.230253927856296,-122.28055164188524,3173,47.12806,-122.108131
3174.0,94.0,Pierce,10,South Pierce,47.21867522069423,-122.28198331959172,3174,47.12806,-122.108131
3175.0,94.0,Pierce,10,South Pierce,47.2275818641751,-122.30831850247677,3175,47.12806,-122.108131
3176.0,94.0,Pierce,10,South Pierce,47.23096093713482,-122.32863346102914,3176,47.12806,-122.108131
3177.0,93.0,Pierce,8,Tacoma,47.24014365712454,-122.3455319862682,3177,47.25268,-122.45526799999999
3178.0,93.0,Pierce,8,Tacoma,47.23373067664171,-122.34152120783364,3178,47.25268,-122.45526799999999
3179.0,93.0,Pierce,8,Tacoma,47.235961445497416,-122.35147695016589,3179,47.25268,-122.45526799999999
3180.0,93.0,Pierce,8,Tacoma,47.229452126607505,-122.34810744300208,3180,47.25268,-122.45526799999999
3181.0,93.0,Pierce,8,Tacoma,47.236389441234344,-122.36338145028292,3181,47.25268,-122.45526799999999
3182.0,93.0,Pierce,8,Tacoma,47.23837193182122,-122.38103016728657,3182,47.25268,-122.45526799999999
3183.0,93.0,Pierce,8,Tacoma,47.23185464235058,-122.37288254279518,3183,47.25268,-122.45526799999999
3184.0,102.0,Pierce,8,Tacoma,47.23175903655098,-122.40091109648031,3184,47.25268,-122.45526799999999
3185.0,102.0,Pierce,8,Tacoma,47.23365363156578,-122.41239032787979,3185,47.25268,-122.45526799999999
3186.0,102.0,Pierce,8,Tacoma,47.22570885999072,-122.4140919695573,3186,47.25268,-122.45526799999999
3187.0,102.0,Pierce,8,Tacoma,47.2347377240665,-122.41996727961642,3187,47.25268,-122.45526799999999
3188.0,102.0,Pierce,8,Tacoma,47.22997719233064,-122.4177190911575,3188,47.25268,-122.45526799999999
3189.0,102.0,Pierce,8,Tacoma,47.22895536128537,-122.424651689228,3189,47.25268,-122.45526799999999
3190.0,98.0,Pierce,8,Tacoma,47.22751222541145,-122.43070072558884,3190,47.25268,-122.45526799999999
3191.0,98.0,Pierce,8,Tacoma,47.227807342901116,-122.43731663883742,3191,47.25268,-122.45526799999999
3192.0,98.0,Pierce,8,Tacoma,47.22671377438208,-122.44262633253322,3192,47.25268,-122.45526799999999
3193.0,98.0,Pierce,8,Tacoma,47.2267893611479,-122.44759301779726,3193,47.25268,-122.45526799999999
3194.0,98.0,Pierce,8,Tacoma,47.22681247044821,-122.4568582010193,3194,47.25268,-122.45526799999999
3195.0,98.0,Pierce,8,Tacoma,47.21870978774564,-122.46054380808016,3195,47.25268,-122.45526799999999
3196.0,98.0,Pierce,8,Tacoma,47.21844733218603,-122.45446302501148,3196,47.25268,-122.45526799999999
3197.0,98.0,Pierce,8,Tacoma,47.21020276522073,-122.45652689598793,3197,47.25268,-122.45526799999999
3198.0,98.0,Pierce,8,Tacoma,47.218254488229334,-122.44772202003237,3198,47.25268,-122.45526799999999
3199.0,98.0,Pierce,8,Tacoma,47.21005232869012,-122.44714951296513,3199,47.25268,-122.45526799999999
3200.0,98.0,Pierce,8,Tacoma,47.220716384782065,-122.43942897259713,3200,47.25268,-122.45526799999999
3201.0,98.0,Pierce,8,Tacoma,47.2160598707568,-122.43923847648334,3201,47.25268,-122.45526799999999
3202.0,98.0,Pierce,8,Tacoma,47.210013392268465,-122.438600074599,3202,47.25268,-122.45526799999999
3203.0,98.0,Pierce,8,Tacoma,47.218306182637704,-122.43005646966441,3203,47.25268,-122.45526799999999
3204.0,98.0,Pierce,8,Tacoma,47.2096787860395,-122.42951994621954,3204,47.25268,-122.45526799999999
3205.0,102.0,Pierce,8,Tacoma,47.218263580771605,-122.42359126215209,3205,47.25268,-122.45526799999999
3206.0,102.0,Pierce,8,Tacoma,47.21044880919509,-122.42307933957672,3206,47.25268,-122.45526799999999
3207.0,102.0,Pierce,8,Tacoma,47.21830677523782,-122.41427795823608,3207,47.25268,-122.45526799999999
3208.0,102.0,Pierce,8,Tacoma,47.209922634888194,-122.4143662527479,3208,47.25268,-122.45526799999999
3209.0,102.0,Pierce,8,Tacoma,47.215102515591795,-122.40143331287807,3209,47.25268,-122.45526799999999
3210.0,102.0,Pierce,8,Tacoma,47.21110421037782,-122.39149014605749,3210,47.25268,-122.45526799999999
3211.0,102.0,Pierce,8,Tacoma,47.21804819880003,-122.38069506838005,3211,47.25268,-122.45526799999999
3212.0,102.0,Pierce,8,Tacoma,47.21745245316024,-122.36288706221329,3212,47.25268,-122.45526799999999
3213.0,93.0,Pierce,8,Tacoma,47.22170107230285,-122.34582847992986,3213,47.25268,-122.45526799999999
3214.0,94.0,Pierce,10,South Pierce,47.21705410691676,-122.32887524138052,3214,47.12806,-122.108131
3215.0,94.0,Pierce,10,South Pierce,47.21014658621325,-122.3103540734281,3215,47.12806,-122.108131
3216.0,94.0,Pierce,10,South Pierce,47.21171554283802,-122.30055983135055,3216,47.12806,-122.108131
3217.0,94.0,Pierce,10,South Pierce,47.207353340219356,-122.28878666896657,3217,47.12806,-122.108131
3218.0,94.0,Pierce,10,South Pierce,47.20973733231679,-122.26698887872669,3218,47.12806,-122.108131
3219.0,94.0,Pierce,10,South Pierce,47.204179937590396,-122.27038249184156,3219,47.12806,-122.108131
3220.0,94.0,Pierce,10,South Pierce,47.20102773656127,-122.25029655592049,3220,47.12806,-122.108131
3221.0,94.0,Pierce,10,South Pierce,47.211919370594615,-122.23617906913029,3221,47.12806,-122.108131
3222.0,94.0,Pierce,10,South Pierce,47.20620619681974,-122.23417754138559,3222,47.12806,-122.108131
3223.0,94.0,Pierce,10,South Pierce,47.20795918357794,-122.22152173191677,3223,47.12806,-122.108131
3224.0,95.0,Pierce,10,South Pierce,47.20350609685558,-122.20108084900541,3224,47.12806,-122.108131
3225.0,95.0,Pierce,10,South Pierce,47.19893456175642,-122.1804335054165,3225,47.12806,-122.108131
3226.0,95.0,Pierce,10,South Pierce,47.195243646614685,-122.15310794861156,3226,47.12806,-122.108131
3227.0,95.0,Pierce,10,South Pierce,47.19982587049897,-122.1270958223338,3227,47.12806,-122.108131
3228.0,95.0,Pierce,10,South Pierce,47.194361213218286,-122.09504779608869,3228,47.12806,-122.108131
3229.0,95.0,Pierce,10,South Pierce,47.18607744024066,-122.17935051794659,3229,47.12806,-122.108131
3230.0,94.0,Pierce,10,South Pierce,47.19891494858294,-122.22025193040622,3230,47.12806,-122.108131
3231.0,94.0,Pierce,10,South Pierce,47.19806745089668,-122.23738222376056,3231,47.12806,-122.108131
3232.0,104.0,Pierce,10,South Pierce,47.194644377954646,-122.26443323793109,3232,47.12806,-122.108131
3233.0,94.0,Pierce,10,South Pierce,47.19856522736374,-122.27227211483243,3233,47.12806,-122.108131
3234.0,94.0,Pierce,10,South Pierce,47.20032271717545,-122.28516501440686,3234,47.12806,-122.108131
3235.0,94.0,Pierce,10,South Pierce,47.19830441673334,-122.29106098581923,3235,47.12806,-122.108131
3236.0,94.0,Pierce,10,South Pierce,47.193869852704935,-122.28831433860151,3236,47.12806,-122.108131
3237.0,94.0,Pierce,10,South Pierce,47.1913181028801,-122.28887847744974,3237,47.12806,-122.108131
3238.0,94.0,Pierce,10,South Pierce,47.20164892201008,-122.3006398341534,3238,47.12806,-122.108131
3239.0,94.0,Pierce,10,South Pierce,47.196285161934156,-122.296120826169,3239,47.12806,-122.108131
3240.0,94.0,Pierce,10,South Pierce,47.19188576669664,-122.29649988530926,3240,47.12806,-122.108131
3241.0,94.0,Pierce,10,South Pierce,47.1984118215948,-122.30643498711399,3241,47.12806,-122.108131
3242.0,94.0,Pierce,10,South Pierce,47.192434697442806,-122.30470294041731,3242,47.12806,-122.108131
3243.0,94.0,Pierce,10,South Pierce,47.20213417050354,-122.32160290317483,3243,47.12806,-122.108131
3244.0,94.0,Pierce,10,South Pierce,47.19441938094614,-122.32087954519908,3244,47.12806,-122.108131
3245.0,94.0,Pierce,10,South Pierce,47.20540941206434,-122.33568625159693,3245,47.12806,-122.108131
3246.0,103.0,Pierce,10,South Pierce,47.19580998713909,-122.33735540065523,3246,47.12806,-122.108131
3247.0,103.0,Pierce,10,South Pierce,47.1967497406405,-122.35166052012495,3247,47.12806,-122.108131
3248.0,102.0,Pierce,8,Tacoma,47.202775728582886,-122.36685544006752,3248,47.25268,-122.45526799999999
3249.0,102.0,Pierce,8,Tacoma,47.201582089948644,-122.38183822177277,3249,47.25268,-122.45526799999999
3250.0,102.0,Pierce,8,Tacoma,47.202642583611144,-122.40188876091034,3250,47.25268,-122.45526799999999
3251.0,102.0,Pierce,8,Tacoma,47.195147790701206,-122.40034213980287,3251,47.25268,-122.45526799999999
3252.0,102.0,Pierce,8,Tacoma,47.20265048794836,-122.41441266118206,3252,47.25268,-122.45526799999999
3253.0,102.0,Pierce,8,Tacoma,47.19537897272559,-122.41431142365148,3253,47.25268,-122.45526799999999
3254.0,98.0,Pierce,8,Tacoma,47.2027178523133,-122.42740437882827,3254,47.25268,-122.45526799999999
3255.0,98.0,Pierce,8,Tacoma,47.195481021027184,-122.4274618427056,3255,47.25268,-122.45526799999999
3256.0,98.0,Pierce,8,Tacoma,47.202778669957574,-122.43857587695958,3256,47.25268,-122.45526799999999
3257.0,98.0,Pierce,8,Tacoma,47.195535261596774,-122.4386029756279,3257,47.25268,-122.45526799999999
3258.0,98.0,Pierce,8,Tacoma,47.202818066541965,-122.44780625704679,3258,47.25268,-122.45526799999999
3259.0,98.0,Pierce,8,Tacoma,47.19556561600482,-122.44784283995467,3259,47.25268,-122.45526799999999
3260.0,98.0,Pierce,8,Tacoma,47.1989916185481,-122.45713743007444,3260,47.25268,-122.45526799999999
3261.0,98.0,Pierce,8,Tacoma,47.18631131438242,-122.45772623851052,3261,47.25268,-122.45526799999999
3262.0,101.0,Pierce,10,South Pierce,47.1748884876309,-122.46599211612921,3262,47.12806,-122.108131
3263.0,98.0,Pierce,8,Tacoma,47.175681648294756,-122.4576869446142,3263,47.25268,-122.45526799999999
3264.0,98.0,Pierce,8,Tacoma,47.186445652071285,-122.44792430878263,3264,47.25268,-122.45526799999999
3265.0,98.0,Pierce,8,Tacoma,47.175325034657966,-122.4476627026525,3265,47.25268,-122.45526799999999
3266.0,98.0,Pierce,8,Tacoma,47.186452252655144,-122.43867489528877,3266,47.25268,-122.45526799999999
3267.0,98.0,Pierce,8,Tacoma,47.17552256025389,-122.4386909942814,3267,47.25268,-122.45526799999999
3268.0,98.0,Pierce,8,Tacoma,47.186397573728286,-122.42750269321795,3268,47.25268,-122.45526799999999
3269.0,98.0,Pierce,8,Tacoma,47.17548921640315,-122.42752842718126,3269,47.25268,-122.45526799999999
3270.0,101.0,Pierce,10,South Pierce,47.18586923278138,-122.41832248116184,3270,47.12806,-122.108131
3271.0,101.0,Pierce,10,South Pierce,47.17502868336274,-122.41827848735741,3271,47.12806,-122.108131
3272.0,101.0,Pierce,10,South Pierce,47.18585076145408,-122.41171417650554,3272,47.12806,-122.108131
3273.0,101.0,Pierce,10,South Pierce,47.17415857112261,-122.41093098466844,3273,47.12806,-122.108131
3274.0,102.0,Pierce,8,Tacoma,47.1861792485287,-122.39859462659271,3274,47.25268,-122.45526799999999
3275.0,101.0,Pierce,10,South Pierce,47.175190362285754,-122.3978492836644,3275,47.12806,-122.108131
3276.0,102.0,Pierce,8,Tacoma,47.186264487482575,-122.37322519656394,3276,47.25268,-122.45526799999999
3277.0,102.0,Pierce,8,Tacoma,47.175399049550975,-122.37311779151815,3277,47.25268,-122.45526799999999
3278.0,103.0,Pierce,10,South Pierce,47.18613250464061,-122.34258121019815,3278,47.12806,-122.108131
3279.0,103.0,Pierce,10,South Pierce,47.17538380522607,-122.34203489962911,3279,47.12806,-122.108131
3280.0,94.0,Pierce,10,South Pierce,47.17697980261904,-122.31811870405569,3280,47.12806,-122.108131
3281.0,94.0,Pierce,10,South Pierce,47.18495565437084,-122.30977737985485,3281,47.12806,-122.108131
3282.0,94.0,Pierce,10,South Pierce,47.18315447386432,-122.29759240553216,3282,47.12806,-122.108131
3283.0,94.0,Pierce,10,South Pierce,47.17356213273211,-122.30054648090281,3283,47.12806,-122.108131
3284.0,94.0,Pierce,10,South Pierce,47.18827854974746,-122.28845135125056,3284,47.12806,-122.108131
3285.0,94.0,Pierce,10,South Pierce,47.183475234114596,-122.28876020278341,3285,47.12806,-122.108131
3286.0,104.0,Pierce,10,South Pierce,47.17560986545373,-122.28226058590721,3286,47.12806,-122.108131
3287.0,104.0,Pierce,10,South Pierce,47.18503469988463,-122.27530106228927,3287,47.12806,-122.108131
3288.0,104.0,Pierce,10,South Pierce,47.190185771728366,-122.26811804308872,3288,47.12806,-122.108131
3289.0,104.0,Pierce,10,South Pierce,47.1771122811797,-122.26182191028006,3289,47.12806,-122.108131
3290.0,94.0,Pierce,10,South Pierce,47.190510639304065,-122.23660347104952,3290,47.12806,-122.108131
3291.0,104.0,Pierce,10,South Pierce,47.187257926762285,-122.2454871913298,3291,47.12806,-122.108131
3292.0,104.0,Pierce,10,South Pierce,47.17106387718561,-122.24466082055562,3292,47.12806,-122.108131
3293.0,111.0,Pierce,10,South Pierce,47.18320650414954,-122.21937810307386,3293,47.12806,-122.108131
3294.0,95.0,Pierce,10,South Pierce,47.182849026484696,-122.20327642487108,3294,47.12806,-122.108131
3295.0,95.0,Pierce,10,South Pierce,47.17581796371813,-122.18054280614928,3295,47.12806,-122.108131
3296.0,95.0,Pierce,10,South Pierce,47.18078361087003,-122.15877503375948,3296,47.12806,-122.108131
3297.0,95.0,Pierce,10,South Pierce,47.17245075480194,-122.1580531115438,3297,47.12806,-122.108131
3298.0,95.0,Pierce,10,South Pierce,47.176711544609915,-122.1308613720512,3298,47.12806,-122.108131
3299.0,111.0,Pierce,10,South Pierce,47.17235927394864,-122.09014992556894,3299,47.12806,-122.108131
3300.0,111.0,Pierce,10,South Pierce,47.166838665459004,-122.0432211717112,3300,47.12806,-122.108131
3301.0,111.0,Pierce,10,South Pierce,47.160361035053135,-122.01284753738422,3301,47.12806,-122.108131
3302.0,111.0,Pierce,10,South Pierce,47.142772433075656,-122.0005345966127,3302,47.12806,-122.108131
3303.0,111.0,Pierce,10,South Pierce,47.15177641975466,-122.0505627469424,3303,47.12806,-122.108131
3304.0,111.0,Pierce,10,South Pierce,47.15956827461205,-122.09307389129854,3304,47.12806,-122.108131
3305.0,111.0,Pierce,10,South Pierce,47.148874842689494,-122.08723524397516,3305,47.12806,-122.108131
3306.0,95.0,Pierce,10,South Pierce,47.157354260068814,-122.130944080825,3306,47.12806,-122.108131
3307.0,95.0,Pierce,10,South Pierce,47.15754278548678,-122.15439609173524,3307,47.12806,-122.108131
3308.0,95.0,Pierce,10,South Pierce,47.160387972346896,-122.17288294734541,3308,47.12806,-122.108131
3309.0,95.0,Pierce,10,South Pierce,47.16062972274587,-122.18824766137152,3309,47.12806,-122.108131
3310.0,95.0,Pierce,10,South Pierce,47.166293431906155,-122.20117237785023,3310,47.12806,-122.108131
3311.0,111.0,Pierce,10,South Pierce,47.15261707240281,-122.22514876656795,3311,47.12806,-122.108131
3312.0,104.0,Pierce,10,South Pierce,47.15533699325896,-122.24252523461159,3312,47.12806,-122.108131
3313.0,104.0,Pierce,10,South Pierce,47.16282795036683,-122.26294666460564,3313,47.12806,-122.108131
3314.0,104.0,Pierce,10,South Pierce,47.16183053583314,-122.27831453957904,3314,47.12806,-122.108131
3315.0,104.0,Pierce,10,South Pierce,47.16422492912236,-122.29127888868521,3315,47.12806,-122.108131
3316.0,103.0,Pierce,10,South Pierce,47.16484426679011,-122.30064827717705,3316,47.12806,-122.108131
3317.0,103.0,Pierce,10,South Pierce,47.157550712944925,-122.29815418548357,3317,47.12806,-122.108131
3318.0,103.0,Pierce,10,South Pierce,47.1643367439063,-122.31628710800621,3318,47.12806,-122.108131
3319.0,103.0,Pierce,10,South Pierce,47.156834105300725,-122.31564432772885,3319,47.12806,-122.108131
3320.0,103.0,Pierce,10,South Pierce,47.16592494720028,-122.34284094538287,3320,47.12806,-122.108131
3321.0,103.0,Pierce,10,South Pierce,47.15998169174686,-122.34255753749149,3321,47.12806,-122.108131
3322.0,103.0,Pierce,10,South Pierce,47.1563888686561,-122.34263459979263,3322,47.12806,-122.108131
3323.0,102.0,Pierce,8,Tacoma,47.16595632915517,-122.37276642291643,3323,47.25268,-122.45526799999999
3324.0,102.0,Pierce,8,Tacoma,47.16020268164769,-122.37366126189829,3324,47.25268,-122.45526799999999
3325.0,102.0,Pierce,8,Tacoma,47.15655405460514,-122.37257589478504,3325,47.25268,-122.45526799999999
3326.0,102.0,Pierce,8,Tacoma,47.165848558815746,-122.39685964633345,3326,47.25268,-122.45526799999999
3327.0,102.0,Pierce,8,Tacoma,47.160400536432846,-122.39641255696121,3327,47.25268,-122.45526799999999
3328.0,102.0,Pierce,8,Tacoma,47.15668666870679,-122.39558071094713,3328,47.25268,-122.45526799999999
3329.0,101.0,Pierce,10,South Pierce,47.163944425691966,-122.41024062826249,3329,47.12806,-122.108131
3330.0,101.0,Pierce,10,South Pierce,47.15707402457038,-122.40875477020121,3330,47.12806,-122.108131
3331.0,101.0,Pierce,10,South Pierce,47.1656643325249,-122.42106077592527,3331,47.12806,-122.108131
3332.0,101.0,Pierce,10,South Pierce,47.16250683315418,-122.42703957403441,3332,47.12806,-122.108131
3333.0,101.0,Pierce,10,South Pierce,47.16406340163989,-122.43278437631851,3333,47.12806,-122.108131
3334.0,101.0,Pierce,10,South Pierce,47.156943468619424,-122.42424507652464,3334,47.12806,-122.108131
3335.0,101.0,Pierce,10,South Pierce,47.164850981209746,-122.43785172776266,3335,47.12806,-122.108131
3336.0,101.0,Pierce,10,South Pierce,47.167400393800925,-122.44883267364777,3336,47.12806,-122.108131
3337.0,101.0,Pierce,10,South Pierce,47.16148457363636,-122.44784271890279,3337,47.12806,-122.108131
3338.0,101.0,Pierce,10,South Pierce,47.15695500868018,-122.44482771793123,3338,47.12806,-122.108131
3339.0,101.0,Pierce,10,South Pierce,47.16755114879018,-122.46061946596669,3339,47.12806,-122.108131
3340.0,101.0,Pierce,10,South Pierce,47.16195500545762,-122.4611345813686,3340,47.12806,-122.108131
3341.0,101.0,Pierce,10,South Pierce,47.157407311260826,-122.46207355569166,3341,47.12806,-122.108131
3342.0,101.0,Pierce,10,South Pierce,47.16790004123751,-122.4685664441188,3342,47.12806,-122.108131
3343.0,101.0,Pierce,10,South Pierce,47.164419997727784,-122.4726009751041,3343,47.12806,-122.108131
3344.0,105.0,Pierce,10,South Pierce,47.15850170944804,-122.4763508951297,3344,47.12806,-122.108131
3345.0,100.0,Pierce,10,South Pierce,47.14361330080134,-122.50303364400801,3345,47.12806,-122.108131
3346.0,105.0,Pierce,10,South Pierce,47.130457985903746,-122.51482918920351,3346,47.12806,-122.108131
3347.0,105.0,Pierce,10,South Pierce,47.12305680787342,-122.53084176024788,3347,47.12806,-122.108131
3348.0,105.0,Pierce,10,South Pierce,47.13436863555207,-122.48217140573105,3348,47.12806,-122.108131
3349.0,105.0,Pierce,10,South Pierce,47.107662791810895,-122.52616543066765,3349,47.12806,-122.108131
3350.0,105.0,Pierce,10,South Pierce,47.10325492789514,-122.56903755384704,3350,47.12806,-122.108131
3351.0,105.0,Pierce,10,South Pierce,47.09607600083065,-122.59860587606607,3351,47.12806,-122.108131
3352.0,105.0,Pierce,10,South Pierce,47.08748982080842,-122.60915203823895,3352,47.12806,-122.108131
3353.0,105.0,Pierce,10,South Pierce,47.07851145033162,-122.57681359125029,3353,47.12806,-122.108131
3354.0,105.0,Pierce,10,South Pierce,47.04915875316858,-122.63387154703452,3354,47.12806,-122.108131
3355.0,105.0,Pierce,10,South Pierce,47.02807985165618,-122.56925329220964,3355,47.12806,-122.108131
3356.0,105.0,Pierce,10,South Pierce,47.06779464833875,-122.48816606593412,3356,47.12806,-122.108131
3357.0,105.0,Pierce,10,South Pierce,47.03004171931213,-122.44629790135664,3357,47.12806,-122.108131
3358.0,101.0,Pierce,10,South Pierce,47.153561700462255,-122.46162145698496,3358,47.12806,-122.108131
3359.0,101.0,Pierce,10,South Pierce,47.14796478166094,-122.4581081190226,3359,47.12806,-122.108131
3360.0,101.0,Pierce,10,South Pierce,47.1533846361045,-122.44749924326702,3360,47.12806,-122.108131
3361.0,101.0,Pierce,10,South Pierce,47.149320603559815,-122.44920717120944,3361,47.12806,-122.108131
3362.0,101.0,Pierce,10,South Pierce,47.143856100353965,-122.44834998690628,3362,47.12806,-122.108131
3363.0,101.0,Pierce,10,South Pierce,47.15110659901953,-122.43772054236472,3363,47.12806,-122.108131
3364.0,101.0,Pierce,10,South Pierce,47.14310040141391,-122.4379270042769,3364,47.12806,-122.108131
3365.0,101.0,Pierce,10,South Pierce,47.1514441721571,-122.4329841333932,3365,47.12806,-122.108131
3366.0,101.0,Pierce,10,South Pierce,47.14294184810018,-122.43309409360012,3366,47.12806,-122.108131
3367.0,101.0,Pierce,10,South Pierce,47.15132730522216,-122.42359263799969,3367,47.12806,-122.108131
3368.0,102.0,Pierce,8,Tacoma,47.14227365077224,-122.4231339097407,3368,47.25268,-122.45526799999999
3369.0,102.0,Pierce,8,Tacoma,47.14774260702,-122.40226655663076,3369,47.25268,-122.45526799999999
3370.0,102.0,Pierce,8,Tacoma,47.14740960387864,-122.37313010364372,3370,47.25268,-122.45526799999999
3371.0,103.0,Pierce,10,South Pierce,47.14739291433834,-122.34667831260572,3371,47.12806,-122.108131
3372.0,103.0,Pierce,10,South Pierce,47.14756041667197,-122.32545016513508,3372,47.12806,-122.108131
3373.0,103.0,Pierce,10,South Pierce,47.1475849363192,-122.3094093282682,3373,47.12806,-122.108131
3374.0,103.0,Pierce,10,South Pierce,47.14753955034356,-122.29847781571978,3374,47.12806,-122.108131
3375.0,104.0,Pierce,10,South Pierce,47.1505830270285,-122.27563754531559,3375,47.12806,-122.108131
3376.0,104.0,Pierce,10,South Pierce,47.14288381918289,-122.2771455545502,3376,47.12806,-122.108131
3377.0,108.0,Pierce,10,South Pierce,47.1360884786473,-122.25015548330258,3377,47.12806,-122.108131
3378.0,104.0,Pierce,10,South Pierce,47.13627132867399,-122.27990113043751,3378,47.12806,-122.108131
3379.0,108.0,Pierce,10,South Pierce,47.129212914462464,-122.27979869194756,3379,47.12806,-122.108131
3380.0,108.0,Pierce,10,South Pierce,47.121951218252754,-122.27987097115854,3380,47.12806,-122.108131
3381.0,103.0,Pierce,10,South Pierce,47.136610140328386,-122.29851923435244,3381,47.12806,-122.108131
3382.0,107.0,Pierce,10,South Pierce,47.12568833851363,-122.29853485707987,3382,47.12806,-122.108131
3383.0,103.0,Pierce,10,South Pierce,47.129330066736614,-122.3094312709499,3383,47.12806,-122.108131
3384.0,103.0,Pierce,10,South Pierce,47.13297208604721,-122.32586079806947,3384,47.12806,-122.108131
3385.0,103.0,Pierce,10,South Pierce,47.12023990735518,-122.32711442510879,3385,47.12806,-122.108131
3386.0,103.0,Pierce,10,South Pierce,47.12539683144507,-122.34692441001232,3386,47.12806,-122.108131
3387.0,102.0,Pierce,8,Tacoma,47.128672230696964,-122.3722823638527,3387,47.25268,-122.45526799999999
