pollutantID,processID,monthID,dayID,hourID,temperature,relHumidity,ratePerVehicle,county,veh_type,year
100,2,4,5,10,48.4,74.1,0.00203258,kitsap,light,2050
98,2,4,5,10,48.4,74.1,24.6583,kitsap,light,2050
91,2,4,5,10,48.4,74.1,0.000295356,kitsap,light,2050
90,2,4,5,10,48.4,74.1,22.3948,kitsap,light,2050
87,16,4,5,10,48.4,74.1,0.00123301,kitsap,light,2050
87,2,4,5,10,48.4,74.1,0.0942916,kitsap,light,2050
79,2,4,5,10,48.4,74.1,0.09393810000000001,kitsap,light,2050
6,2,4,5,10,48.4,74.1,0.00719598,kitsap,light,2050
5,2,4,5,10,48.4,74.1,0.00476056,kitsap,light,2050
3,16,4,5,10,48.4,74.1,2.5991200000000004e-06,kitsap,light,2050
3,2,4,5,10,48.4,74.1,0.06522649999999999,kitsap,light,2050
2,16,4,5,10,48.4,74.1,0.000438099,kitsap,light,2050
2,2,4,5,10,48.4,74.1,0.8487629999999999,kitsap,light,2050
1,2,4,5,10,48.4,74.1,0.0986985,kitsap,light,2050
119,16,4,5,9,45.7,79.1,0.0,kitsap,light,2050
119,2,4,5,9,45.7,79.1,0.0,kitsap,light,2050
118,16,4,5,9,45.7,79.1,1.5067999999999999e-05,kitsap,light,2050
118,2,4,5,9,45.7,79.1,0.00188962,kitsap,light,2050
115,16,4,5,9,45.7,79.1,1.90046e-07,kitsap,light,2050
115,2,4,5,9,45.7,79.1,2.3833e-05,kitsap,light,2050
112,16,4,5,9,45.7,79.1,1.21081e-05,kitsap,light,2050
112,2,4,5,9,45.7,79.1,0.00151844,kitsap,light,2050
110,16,4,5,9,45.7,79.1,2.7176100000000002e-05,kitsap,light,2050
110,2,4,5,9,45.7,79.1,0.00340806,kitsap,light,2050
100,16,4,5,9,45.7,79.1,3.07207e-05,kitsap,light,2050
100,2,4,5,9,45.7,79.1,0.00385257,kitsap,light,2050
98,2,4,5,9,45.7,79.1,53.4116,kitsap,light,2050
91,2,4,5,9,45.7,79.1,0.000667203,kitsap,light,2050
90,2,4,5,9,45.7,79.1,50.5893,kitsap,light,2050
87,16,4,5,9,45.7,79.1,0.00233636,kitsap,light,2050
87,2,4,5,9,45.7,79.1,0.17893399999999998,kitsap,light,2050
79,2,4,5,9,45.7,79.1,0.178263,kitsap,light,2050
6,2,4,5,9,45.7,79.1,0.00871906,kitsap,light,2050
5,2,4,5,9,45.7,79.1,0.00896137,kitsap,light,2050
3,16,4,5,9,45.7,79.1,3.6979599999999997e-06,kitsap,light,2050
3,2,4,5,9,45.7,79.1,0.09290989999999999,kitsap,light,2050
2,16,4,5,9,45.7,79.1,0.0008217589999999999,kitsap,light,2050
2,2,4,5,9,45.7,79.1,1.59447,kitsap,light,2050
1,2,4,5,9,45.7,79.1,0.187224,kitsap,light,2050
119,16,4,5,8,43.0,83.9,0.0,kitsap,light,2050
119,2,4,5,8,43.0,83.9,0.0,kitsap,light,2050
118,16,4,5,8,43.0,83.9,1.77535e-05,kitsap,light,2050
118,2,4,5,8,43.0,83.9,0.00222602,kitsap,light,2050
115,16,4,5,8,43.0,83.9,2.23917e-07,kitsap,light,2050
115,2,4,5,8,43.0,83.9,2.80758e-05,kitsap,light,2050
112,16,4,5,8,43.0,83.9,1.4266199999999999e-05,kitsap,light,2050
112,2,4,5,8,43.0,83.9,0.00178876,kitsap,light,2050
110,16,4,5,8,43.0,83.9,3.20197e-05,kitsap,light,2050
110,2,4,5,8,43.0,83.9,0.00401478,kitsap,light,2050
100,16,4,5,8,43.0,83.9,3.6196e-05,kitsap,light,2050
100,2,4,5,8,43.0,83.9,0.00453842,kitsap,light,2050
98,2,4,5,8,43.0,83.9,62.3491,kitsap,light,2050
91,2,4,5,8,43.0,83.9,0.0007871789999999999,kitsap,light,2050
90,2,4,5,8,43.0,83.9,59.6865,kitsap,light,2050
87,16,4,5,8,43.0,83.9,0.00273087,kitsap,light,2050
87,2,4,5,8,43.0,83.9,0.208927,kitsap,light,2050
79,2,4,5,8,43.0,83.9,0.208143,kitsap,light,2050
6,2,4,5,8,43.0,83.9,0.00805828,kitsap,light,2050
5,2,4,5,8,43.0,83.9,0.010437100000000001,kitsap,light,2050
3,16,4,5,8,43.0,83.9,3.79305e-06,kitsap,light,2050
3,2,4,5,8,43.0,83.9,0.09526939999999999,kitsap,light,2050
2,16,4,5,8,43.0,83.9,0.0009513939999999999,kitsap,light,2050
2,2,4,5,8,43.0,83.9,1.84474,kitsap,light,2050
1,2,4,5,8,43.0,83.9,0.21858000000000002,kitsap,light,2050
119,16,4,5,7,40.7,86.3,0.0,kitsap,light,2050
119,2,4,5,7,40.7,86.3,0.0,kitsap,light,2050
118,16,4,5,7,40.7,86.3,1.2345e-05,kitsap,light,2050
118,2,4,5,7,40.7,86.3,0.00154616,kitsap,light,2050
115,16,4,5,7,40.7,86.3,1.55702e-07,kitsap,light,2050
115,2,4,5,7,40.7,86.3,1.9501e-05,kitsap,light,2050
112,16,4,5,7,40.7,86.3,9.92003e-06,kitsap,light,2050
112,2,4,5,7,40.7,86.3,0.00124244,kitsap,light,2050
110,16,4,5,7,40.7,86.3,2.2265e-05,kitsap,light,2050
110,2,4,5,7,40.7,86.3,0.0027886,kitsap,light,2050
100,16,4,5,7,40.7,86.3,2.5169000000000002e-05,kitsap,light,2050
100,2,4,5,7,40.7,86.3,0.00315231,kitsap,light,2050
98,2,4,5,7,40.7,86.3,40.6118,kitsap,light,2050
91,2,4,5,7,40.7,86.3,0.000514726,kitsap,light,2050
90,2,4,5,7,40.7,86.3,39.0283,kitsap,light,2050
87,16,4,5,7,40.7,86.3,0.00174567,kitsap,light,2050
87,2,4,5,7,40.7,86.3,0.133117,kitsap,light,2050
79,2,4,5,7,40.7,86.3,0.132617,kitsap,light,2050
6,2,4,5,7,40.7,86.3,0.004712699999999999,kitsap,light,2050
5,2,4,5,7,40.7,86.3,0.007165899999999999,kitsap,light,2050
3,16,4,5,7,40.7,86.3,2.24988e-06,kitsap,light,2050
3,2,4,5,7,40.7,86.3,0.0564341,kitsap,light,2050
2,16,4,5,7,40.7,86.3,0.000600847,kitsap,light,2050
2,2,4,5,7,40.7,86.3,1.1618700000000002,kitsap,light,2050
1,2,4,5,7,40.7,86.3,0.139783,kitsap,light,2050
119,16,4,5,6,40.5,86.2,0.0,kitsap,light,2050
119,2,4,5,6,40.5,86.2,0.0,kitsap,light,2050
118,16,4,5,6,40.5,86.2,2.8649000000000003e-06,kitsap,light,2050
118,2,4,5,6,40.5,86.2,0.000359811,kitsap,light,2050
115,16,4,5,6,40.5,86.2,3.6133699999999995e-08,kitsap,light,2050
115,2,4,5,6,40.5,86.2,4.53815e-06,kitsap,light,2050
112,16,4,5,6,40.5,86.2,2.30214e-06,kitsap,light,2050
112,2,4,5,6,40.5,86.2,0.000289133,kitsap,light,2050
110,16,4,5,6,40.5,86.2,5.167040000000001e-06,kitsap,light,2050
110,2,4,5,6,40.5,86.2,0.000648943,kitsap,light,2050
100,16,4,5,6,40.5,86.2,5.84097e-06,kitsap,light,2050
100,2,4,5,6,40.5,86.2,0.000733586,kitsap,light,2050
98,2,4,5,6,40.5,86.2,9.70475,kitsap,light,2050
91,2,4,5,6,40.5,86.2,0.00012325200000000002,kitsap,light,2050
90,2,4,5,6,40.5,86.2,9.34535,kitsap,light,2050
87,16,4,5,6,40.5,86.2,0.000451771,kitsap,light,2050
87,2,4,5,6,40.5,86.2,0.034712599999999996,kitsap,light,2050
79,2,4,5,6,40.5,86.2,0.0345824,kitsap,light,2050
6,2,4,5,6,40.5,86.2,0.00106251,kitsap,light,2050
5,2,4,5,6,40.5,86.2,0.00170993,kitsap,light,2050
3,16,4,5,6,40.5,86.2,5.96442e-07,kitsap,light,2050
3,2,4,5,6,40.5,86.2,0.015016,kitsap,light,2050
2,16,4,5,6,40.5,86.2,0.000154807,kitsap,light,2050
2,2,4,5,6,40.5,86.2,0.3013,kitsap,light,2050
1,2,4,5,6,40.5,86.2,0.0362923,kitsap,light,2050
119,16,4,5,5,40.9,85.7,0.0,kitsap,light,2050
119,2,4,5,5,40.9,85.7,0.0,kitsap,light,2050
118,16,4,5,5,40.9,85.7,1.12726e-06,kitsap,light,2050
118,2,4,5,5,40.9,85.7,0.000141139,kitsap,light,2050
115,16,4,5,5,40.9,85.7,1.4217699999999999e-08,kitsap,light,2050
115,2,4,5,5,40.9,85.7,1.78012e-06,kitsap,light,2050
112,16,4,5,5,40.9,85.7,9.05836e-07,kitsap,light,2050
112,2,4,5,5,40.9,85.7,0.000113415,kitsap,light,2050
110,16,4,5,5,40.9,85.7,2.0331e-06,kitsap,light,2050
110,2,4,5,5,40.9,85.7,0.000254554,kitsap,light,2050
100,16,4,5,5,40.9,85.7,2.29828e-06,kitsap,light,2050
100,2,4,5,5,40.9,85.7,0.000287755,kitsap,light,2050
98,2,4,5,5,40.9,85.7,3.6636800000000003,kitsap,light,2050
91,2,4,5,5,40.9,85.7,4.63361e-05,kitsap,light,2050
90,2,4,5,5,40.9,85.7,3.51336,kitsap,light,2050
87,16,4,5,5,40.9,85.7,0.00016659400000000002,kitsap,light,2050
87,2,4,5,5,40.9,85.7,0.012690799999999999,kitsap,light,2050
79,2,4,5,5,40.9,85.7,0.0126432,kitsap,light,2050
6,2,4,5,5,40.9,85.7,0.00044868699999999997,kitsap,light,2050
5,2,4,5,5,40.9,85.7,0.000664713,kitsap,light,2050
3,16,4,5,5,40.9,85.7,2.32055e-07,kitsap,light,2050
3,2,4,5,5,40.9,85.7,0.00582012,kitsap,light,2050
2,16,4,5,5,40.9,85.7,5.71731e-05,kitsap,light,2050
2,2,4,5,5,40.9,85.7,0.11043800000000001,kitsap,light,2050
1,2,4,5,5,40.9,85.7,0.013308,kitsap,light,2050
119,16,4,5,4,41.4,84.9,0.0,kitsap,light,2050
119,2,4,5,4,41.4,84.9,0.0,kitsap,light,2050
118,16,4,5,4,41.4,84.9,5.28819e-07,kitsap,light,2050
118,2,4,5,4,41.4,84.9,6.64175e-05,kitsap,light,2050
115,16,4,5,4,41.4,84.9,6.66976e-09,kitsap,light,2050
115,2,4,5,4,41.4,84.9,8.376959999999999e-07,kitsap,light,2050
112,16,4,5,4,41.4,84.9,4.24942e-07,kitsap,light,2050
112,2,4,5,4,41.4,84.9,5.3371e-05,kitsap,light,2050
110,16,4,5,4,41.4,84.9,9.5376e-07,kitsap,light,2050
110,2,4,5,4,41.4,84.9,0.000119788,kitsap,light,2050
100,16,4,5,4,41.4,84.9,1.07816e-06,kitsap,light,2050
100,2,4,5,4,41.4,84.9,0.000135413,kitsap,light,2050
98,2,4,5,4,41.4,84.9,1.55525,kitsap,light,2050
91,2,4,5,4,41.4,84.9,1.92887e-05,kitsap,light,2050
90,2,4,5,4,41.4,84.9,1.4625299999999999,kitsap,light,2050
87,16,4,5,4,41.4,84.9,8.12255e-05,kitsap,light,2050
87,2,4,5,4,41.4,84.9,0.00624883,kitsap,light,2050
79,2,4,5,4,41.4,84.9,0.0062254,kitsap,light,2050
6,2,4,5,4,41.4,84.9,0.000285068,kitsap,light,2050
5,2,4,5,4,41.4,84.9,0.000310937,kitsap,light,2050
3,16,4,5,4,41.4,84.9,1.39208e-07,kitsap,light,2050
3,2,4,5,4,41.4,84.9,0.00350942,kitsap,light,2050
2,16,4,5,4,41.4,84.9,2.8192399999999998e-05,kitsap,light,2050
2,2,4,5,4,41.4,84.9,0.054858500000000004,kitsap,light,2050
1,2,4,5,4,41.4,84.9,0.00653634,kitsap,light,2050
119,16,4,5,3,42.0,84.1,0.0,kitsap,light,2050
119,2,4,5,3,42.0,84.1,0.0,kitsap,light,2050
118,16,4,5,3,42.0,84.1,2.4731999999999997e-07,kitsap,light,2050
118,2,4,5,3,42.0,84.1,3.12041e-05,kitsap,light,2050
115,16,4,5,3,42.0,84.1,3.1193399999999997e-09,kitsap,light,2050
115,2,4,5,3,42.0,84.1,3.93564e-07,kitsap,light,2050
112,16,4,5,3,42.0,84.1,1.98739e-07,kitsap,light,2050
112,2,4,5,3,42.0,84.1,2.50746e-05,kitsap,light,2050
110,16,4,5,3,42.0,84.1,4.46059e-07,kitsap,light,2050
110,2,4,5,3,42.0,84.1,5.62788e-05,kitsap,light,2050
100,16,4,5,3,42.0,84.1,5.04238e-07,kitsap,light,2050
100,2,4,5,3,42.0,84.1,6.36191e-05,kitsap,light,2050
98,2,4,5,3,42.0,84.1,0.612819,kitsap,light,2050
91,2,4,5,3,42.0,84.1,7.54211e-06,kitsap,light,2050
90,2,4,5,3,42.0,84.1,0.571869,kitsap,light,2050
87,16,4,5,3,42.0,84.1,3.7638e-05,kitsap,light,2050
87,2,4,5,3,42.0,84.1,0.00294321,kitsap,light,2050
79,2,4,5,3,42.0,84.1,0.00293218,kitsap,light,2050
6,2,4,5,3,42.0,84.1,0.00012463399999999999,kitsap,light,2050
5,2,4,5,3,42.0,84.1,0.000152343,kitsap,light,2050
3,16,4,5,3,42.0,84.1,7.39836e-08,kitsap,light,2050
3,2,4,5,3,42.0,84.1,0.00187695,kitsap,light,2050
2,16,4,5,3,42.0,84.1,1.37705e-05,kitsap,light,2050
2,2,4,5,3,42.0,84.1,0.027104900000000005,kitsap,light,2050
1,2,4,5,3,42.0,84.1,0.00308452,kitsap,light,2050
119,16,4,5,2,42.6,82.9,0.0,kitsap,light,2050
119,2,4,5,2,42.6,82.9,0.0,kitsap,light,2050
118,16,4,5,2,42.6,82.9,8.67123e-07,kitsap,light,2050
118,2,4,5,2,42.6,82.9,0.000109164,kitsap,light,2050
115,16,4,5,2,42.6,82.9,1.0936700000000001e-08,kitsap,light,2050
115,2,4,5,2,42.6,82.9,1.37684e-06,kitsap,light,2050
112,16,4,5,2,42.6,82.9,6.96793e-07,kitsap,light,2050
112,2,4,5,2,42.6,82.9,8.772049999999999e-05,kitsap,light,2050
110,16,4,5,2,42.6,82.9,1.5639199999999999e-06,kitsap,light,2050
110,2,4,5,2,42.6,82.9,0.000196884,kitsap,light,2050
100,16,4,5,2,42.6,82.9,1.7678999999999998e-06,kitsap,light,2050
100,2,4,5,2,42.6,82.9,0.00022256400000000002,kitsap,light,2050
98,2,4,5,2,42.6,82.9,2.62575,kitsap,light,2050
91,2,4,5,2,42.6,82.9,3.23923e-05,kitsap,light,2050
90,2,4,5,2,42.6,82.9,2.45609,kitsap,light,2050
87,16,4,5,2,42.6,82.9,0.000150127,kitsap,light,2050
87,2,4,5,2,42.6,82.9,0.0116037,kitsap,light,2050
79,2,4,5,2,42.6,82.9,0.0115602,kitsap,light,2050
6,2,4,5,2,42.6,82.9,0.000524855,kitsap,light,2050
5,2,4,5,2,42.6,82.9,0.000529911,kitsap,light,2050
3,16,4,5,2,42.6,82.9,2.7356400000000003e-07,kitsap,light,2050
3,2,4,5,2,42.6,82.9,0.00689672,kitsap,light,2050
2,16,4,5,2,42.6,82.9,5.19295e-05,kitsap,light,2050
2,2,4,5,2,42.6,82.9,0.101543,kitsap,light,2050
1,2,4,5,2,42.6,82.9,0.012090100000000001,kitsap,light,2050
119,16,4,5,1,43.7,81.3,0.0,kitsap,light,2050
119,2,4,5,1,43.7,81.3,0.0,kitsap,light,2050
118,16,4,5,1,43.7,81.3,9.661279999999999e-07,kitsap,light,2050
118,2,4,5,1,43.7,81.3,0.00012148299999999999,kitsap,light,2050
115,16,4,5,1,43.7,81.3,1.21854e-08,kitsap,light,2050
115,2,4,5,1,43.7,81.3,1.53221e-06,kitsap,light,2050
112,16,4,5,1,43.7,81.3,7.763500000000001e-07,kitsap,light,2050
112,2,4,5,1,43.7,81.3,9.761979999999999e-05,kitsap,light,2050
110,16,4,5,1,43.7,81.3,1.74248e-06,kitsap,light,2050
110,2,4,5,1,43.7,81.3,0.000219103,kitsap,light,2050
100,16,4,5,1,43.7,81.3,1.96975e-06,kitsap,light,2050
100,2,4,5,1,43.7,81.3,0.00024768,kitsap,light,2050
98,2,4,5,1,43.7,81.3,2.42517,kitsap,light,2050
91,2,4,5,1,43.7,81.3,2.80438e-05,kitsap,light,2050
90,2,4,5,1,43.7,81.3,2.1263799999999997,kitsap,light,2050
87,16,4,5,1,43.7,81.3,0.000136067,kitsap,light,2050
87,2,4,5,1,43.7,81.3,0.0105241,kitsap,light,2050
79,2,4,5,1,43.7,81.3,0.0104846,kitsap,light,2050
6,2,4,5,1,43.7,81.3,0.0009586410000000001,kitsap,light,2050
5,2,4,5,1,43.7,81.3,0.000524802,kitsap,light,2050
3,16,4,5,1,43.7,81.3,3.01909e-07,kitsap,light,2050
3,2,4,5,1,43.7,81.3,0.00759273,kitsap,light,2050
2,16,4,5,1,43.7,81.3,4.74192e-05,kitsap,light,2050
2,2,4,5,1,43.7,81.3,0.0928045,kitsap,light,2050
1,2,4,5,1,43.7,81.3,0.011009399999999999,kitsap,light,2050
119,16,4,5,24,44.7,79.6,0.0,kitsap,medium,2050
119,2,4,5,24,44.7,79.6,0.0,kitsap,medium,2050
118,16,4,5,24,44.7,79.6,2.1505900000000004e-06,kitsap,medium,2050
118,2,4,5,24,44.7,79.6,0.000223511,kitsap,medium,2050
115,16,4,5,24,44.7,79.6,3.34553e-07,kitsap,medium,2050
115,2,4,5,24,44.7,79.6,6.93992e-06,kitsap,medium,2050
112,16,4,5,24,44.7,79.6,1.4546e-06,kitsap,medium,2050
112,2,4,5,24,44.7,79.6,0.00017737400000000003,kitsap,medium,2050
110,16,4,5,24,44.7,79.6,3.6052e-06,kitsap,medium,2050
110,2,4,5,24,44.7,79.6,0.000400884,kitsap,medium,2050
100,16,4,5,24,44.7,79.6,4.05546e-06,kitsap,medium,2050
100,2,4,5,24,44.7,79.6,0.000452844,kitsap,medium,2050
98,2,4,5,24,44.7,79.6,4.93739,kitsap,medium,2050
91,2,4,5,24,44.7,79.6,5.972e-05,kitsap,medium,2050
90,2,4,5,24,44.7,79.6,4.53562,kitsap,medium,2050
87,16,4,5,24,44.7,79.6,0.00020955599999999998,kitsap,medium,2050
87,2,4,5,24,44.7,79.6,0.0170091,kitsap,medium,2050
79,2,4,5,24,44.7,79.6,0.016655700000000002,kitsap,medium,2050
6,2,4,5,24,44.7,79.6,0.00115489,kitsap,medium,2050
5,2,4,5,24,44.7,79.6,0.00230448,kitsap,medium,2050
3,16,4,5,24,44.7,79.6,4.37281e-07,kitsap,medium,2050
3,2,4,5,24,44.7,79.6,0.0119402,kitsap,medium,2050
2,16,4,5,24,44.7,79.6,9.80676e-05,kitsap,medium,2050
2,2,4,5,24,44.7,79.6,0.193022,kitsap,medium,2050
1,2,4,5,24,44.7,79.6,0.0189601,kitsap,medium,2050
119,16,4,5,23,45.8,77.4,0.0,kitsap,medium,2050
119,2,4,5,23,45.8,77.4,0.0,kitsap,medium,2050
118,16,4,5,23,45.8,77.4,5.6715199999999995e-06,kitsap,medium,2050
118,2,4,5,23,45.8,77.4,0.000639275,kitsap,medium,2050
115,16,4,5,23,45.8,77.4,5.7659e-07,kitsap,medium,2050
115,2,4,5,23,45.8,77.4,1.8448900000000002e-05,kitsap,medium,2050
112,16,4,5,23,45.8,77.4,4.1261900000000006e-06,kitsap,medium,2050
112,2,4,5,23,45.8,77.4,0.0005089319999999999,kitsap,medium,2050
110,16,4,5,23,45.8,77.4,9.79775e-06,kitsap,medium,2050
110,2,4,5,23,45.8,77.4,0.00114821,kitsap,medium,2050
100,16,4,5,23,45.8,77.4,1.10421e-05,kitsap,medium,2050
100,2,4,5,23,45.8,77.4,0.0012970999999999998,kitsap,medium,2050
98,2,4,5,23,45.8,77.4,13.2735,kitsap,medium,2050
91,2,4,5,23,45.8,77.4,0.000160701,kitsap,medium,2050
90,2,4,5,23,45.8,77.4,12.2015,kitsap,medium,2050
87,16,4,5,23,45.8,77.4,0.0006211519999999999,kitsap,medium,2050
87,2,4,5,23,45.8,77.4,0.0493826,kitsap,medium,2050
79,2,4,5,23,45.8,77.4,0.0485838,kitsap,medium,2050
6,2,4,5,23,45.8,77.4,0.00313031,kitsap,medium,2050
5,2,4,5,23,45.8,77.4,0.00556611,kitsap,medium,2050
3,16,4,5,23,45.8,77.4,1.4297200000000002e-06,kitsap,medium,2050
3,2,4,5,23,45.8,77.4,0.0367402,kitsap,medium,2050
2,16,4,5,23,45.8,77.4,0.000260647,kitsap,medium,2050
2,2,4,5,23,45.8,77.4,0.50616,kitsap,medium,2050
1,2,4,5,23,45.8,77.4,0.054149800000000005,kitsap,medium,2050
119,16,4,5,22,47.1,74.7,0.0,kitsap,medium,2050
119,2,4,5,22,47.1,74.7,0.0,kitsap,medium,2050
118,16,4,5,22,47.1,74.7,4.65293e-06,kitsap,medium,2050
118,2,4,5,22,47.1,74.7,0.000550493,kitsap,medium,2050
115,16,4,5,22,47.1,74.7,3.12461e-07,kitsap,medium,2050
115,2,4,5,22,47.1,74.7,1.51031e-05,kitsap,medium,2050
112,16,4,5,22,47.1,74.7,3.5381199999999993e-06,kitsap,medium,2050
112,2,4,5,22,47.1,74.7,0.00043920900000000003,kitsap,medium,2050
110,16,4,5,22,47.1,74.7,8.19105e-06,kitsap,medium,2050
110,2,4,5,22,47.1,74.7,0.000989705,kitsap,medium,2050
100,16,4,5,22,47.1,74.7,9.24187e-06,kitsap,medium,2050
100,2,4,5,22,47.1,74.7,0.00111808,kitsap,medium,2050
98,2,4,5,22,47.1,74.7,10.3857,kitsap,medium,2050
91,2,4,5,22,47.1,74.7,0.000121035,kitsap,medium,2050
90,2,4,5,22,47.1,74.7,9.18946,kitsap,medium,2050
87,16,4,5,22,47.1,74.7,0.000546618,kitsap,medium,2050
87,2,4,5,22,47.1,74.7,0.0435924,kitsap,medium,2050
79,2,4,5,22,47.1,74.7,0.042854,kitsap,medium,2050
6,2,4,5,22,47.1,74.7,0.00358939,kitsap,medium,2050
5,2,4,5,22,47.1,74.7,0.00506341,kitsap,medium,2050
3,16,4,5,22,47.1,74.7,1.43819e-06,kitsap,medium,2050
3,2,4,5,22,47.1,74.7,0.0368533,kitsap,medium,2050
2,16,4,5,22,47.1,74.7,0.000225867,kitsap,medium,2050
2,2,4,5,22,47.1,74.7,0.437849,kitsap,medium,2050
1,2,4,5,22,47.1,74.7,0.0479171,kitsap,medium,2050
119,16,4,5,21,48.8,71.3,0.0,kitsap,medium,2050
119,2,4,5,21,48.8,71.3,0.0,kitsap,medium,2050
118,16,4,5,21,48.8,71.3,1.07058e-05,kitsap,medium,2050
118,2,4,5,21,48.8,71.3,0.00124294,kitsap,medium,2050
115,16,4,5,21,48.8,71.3,8.79181e-07,kitsap,medium,2050
115,2,4,5,21,48.8,71.3,3.65574e-05,kitsap,medium,2050
112,16,4,5,21,48.8,71.3,7.99587e-06,kitsap,medium,2050
112,2,4,5,21,48.8,71.3,0.000990125,kitsap,medium,2050
110,16,4,5,21,48.8,71.3,1.87017e-05,kitsap,medium,2050
110,2,4,5,21,48.8,71.3,0.00223307,kitsap,medium,2050
100,16,4,5,21,48.8,71.3,2.10902e-05,kitsap,medium,2050
100,2,4,5,21,48.8,71.3,0.00252254,kitsap,medium,2050
98,2,4,5,21,48.8,71.3,26.0234,kitsap,medium,2050
91,2,4,5,21,48.8,71.3,0.000311318,kitsap,medium,2050
90,2,4,5,21,48.8,71.3,23.6354,kitsap,medium,2050
87,16,4,5,21,48.8,71.3,0.00125568,kitsap,medium,2050
87,2,4,5,21,48.8,71.3,0.0993829,kitsap,medium,2050
79,2,4,5,21,48.8,71.3,0.097873,kitsap,medium,2050
6,2,4,5,21,48.8,71.3,0.00711755,kitsap,medium,2050
5,2,4,5,21,48.8,71.3,0.0106769,kitsap,medium,2050
3,16,4,5,21,48.8,71.3,3.19635e-06,kitsap,medium,2050
3,2,4,5,21,48.8,71.3,0.0809958,kitsap,medium,2050
2,16,4,5,21,48.8,71.3,0.0005058269999999999,kitsap,medium,2050
2,2,4,5,21,48.8,71.3,0.97829,kitsap,medium,2050
1,2,4,5,21,48.8,71.3,0.10855,kitsap,medium,2050
119,16,4,5,20,51.2,66.2,0.0,kitsap,medium,2050
119,2,4,5,20,51.2,66.2,0.0,kitsap,medium,2050
118,16,4,5,20,51.2,66.2,1.06699e-05,kitsap,medium,2050
118,2,4,5,20,51.2,66.2,0.00103027,kitsap,medium,2050
115,16,4,5,20,51.2,66.2,2.14732e-06,kitsap,medium,2050
115,2,4,5,20,51.2,66.2,3.48259e-05,kitsap,medium,2050
112,16,4,5,20,51.2,66.2,6.775650000000001e-06,kitsap,medium,2050
112,2,4,5,20,51.2,66.2,0.000817149,kitsap,medium,2050
110,16,4,5,20,51.2,66.2,1.74455e-05,kitsap,medium,2050
110,2,4,5,20,51.2,66.2,0.00184742,kitsap,medium,2050
100,16,4,5,20,51.2,66.2,1.95907e-05,kitsap,medium,2050
100,2,4,5,20,51.2,66.2,0.00208658,kitsap,medium,2050
98,2,4,5,20,51.2,66.2,23.1288,kitsap,medium,2050
91,2,4,5,20,51.2,66.2,0.000272124,kitsap,medium,2050
90,2,4,5,20,51.2,66.2,20.6681,kitsap,medium,2050
87,16,4,5,20,51.2,66.2,0.0010324000000000002,kitsap,medium,2050
87,2,4,5,20,51.2,66.2,0.08285089999999999,kitsap,medium,2050
79,2,4,5,20,51.2,66.2,0.08133510000000001,kitsap,medium,2050
6,2,4,5,20,51.2,66.2,0.00740108,kitsap,medium,2050
5,2,4,5,20,51.2,66.2,0.010206100000000001,kitsap,medium,2050
3,16,4,5,20,51.2,66.2,2.7499599999999997e-06,kitsap,medium,2050
3,2,4,5,20,51.2,66.2,0.0718814,kitsap,medium,2050
2,16,4,5,20,51.2,66.2,0.000497492,kitsap,medium,2050
2,2,4,5,20,51.2,66.2,0.972057,kitsap,medium,2050
1,2,4,5,20,51.2,66.2,0.0915411,kitsap,medium,2050
119,16,4,5,19,54.2,60.7,0.0,kitsap,medium,2050
119,2,4,5,19,54.2,60.7,0.0,kitsap,medium,2050
118,16,4,5,19,54.2,60.7,1.34825e-05,kitsap,medium,2050
118,2,4,5,19,54.2,60.7,0.00153106,kitsap,medium,2050
115,16,4,5,19,54.2,60.7,1.39789e-06,kitsap,medium,2050
115,2,4,5,19,54.2,60.7,5.6005500000000004e-05,kitsap,medium,2050
112,16,4,5,19,54.2,60.7,9.818560000000002e-06,kitsap,medium,2050
112,2,4,5,19,54.2,60.7,0.00121217,kitsap,medium,2050
110,16,4,5,19,54.2,60.7,2.3301e-05,kitsap,medium,2050
110,2,4,5,19,54.2,60.7,0.00274323,kitsap,medium,2050
100,16,4,5,19,54.2,60.7,2.6257199999999997e-05,kitsap,medium,2050
100,2,4,5,19,54.2,60.7,0.00309802,kitsap,medium,2050
98,2,4,5,19,54.2,60.7,39.0923,kitsap,medium,2050
91,2,4,5,19,54.2,60.7,0.000464628,kitsap,medium,2050
90,2,4,5,19,54.2,60.7,35.2806,kitsap,medium,2050
87,16,4,5,19,54.2,60.7,0.0015299,kitsap,medium,2050
87,2,4,5,19,54.2,60.7,0.122905,kitsap,medium,2050
79,2,4,5,19,54.2,60.7,0.120628,kitsap,medium,2050
6,2,4,5,19,54.2,60.7,0.0115171,kitsap,medium,2050
5,2,4,5,19,54.2,60.7,0.015180100000000002,kitsap,medium,2050
3,16,4,5,19,54.2,60.7,3.96573e-06,kitsap,medium,2050
3,2,4,5,19,54.2,60.7,0.104532,kitsap,medium,2050
2,16,4,5,19,54.2,60.7,0.000752119,kitsap,medium,2050
2,2,4,5,19,54.2,60.7,1.46515,kitsap,medium,2050
1,2,4,5,19,54.2,60.7,0.13580799999999998,kitsap,medium,2050
119,16,4,5,18,56.0,57.6,0.0,kitsap,medium,2050
119,2,4,5,18,56.0,57.6,0.0,kitsap,medium,2050
118,16,4,5,18,56.0,57.6,1.3491199999999999e-05,kitsap,medium,2050
118,2,4,5,18,56.0,57.6,0.00158573,kitsap,medium,2050
