TAZ,TAD,OldDistric,County,District,New DistrictName
2647,82,15,Snohomish,2,Everett-Lynwood-Edmonds
2648,83,15,Snohomish,2,Everett-Lynwood-Edmonds
2649,83,15,Snohomish,2,Everett-Lynwood-Edmonds
2650,83,15,Snohomish,2,Everett-Lynwood-Edmonds
2651,83,15,Snohomish,2,Everett-Lynwood-Edmonds
2652,83,15,Snohomish,2,Everett-Lynwood-Edmonds
2653,83,15,Snohomish,2,Everett-Lynwood-Edmonds
2654,83,15,Snohomish,2,Everett-Lynwood-Edmonds
2655,83,15,Snohomish,2,Everett-Lynwood-Edmonds
2656,83,15,Snohomish,2,Everett-Lynwood-Edmonds
2657,83,15,Snohomish,2,Everett-Lynwood-Edmonds
2658,84,16,Snohomish,1,Suburban Snohomish
2659,84,16,Snohomish,1,Suburban Snohomish
2660,84,16,Snohomish,1,Suburban Snohomish
2661,84,16,Snohomish,1,Suburban Snohomish
2662,84,16,Snohomish,1,Suburban Snohomish
2663,84,16,Snohomish,1,Suburban Snohomish
2664,84,16,Snohomish,1,Suburban Snohomish
2665,84,16,Snohomish,1,Suburban Snohomish
2666,84,16,Snohomish,1,Suburban Snohomish
2667,84,16,Snohomish,1,Suburban Snohomish
2668,84,16,Snohomish,1,Suburban Snohomish
2669,88,1,Pierce,11,S.Kitsap
2670,88,1,Pierce,11,S.Kitsap
2671,88,1,Pierce,11,S.Kitsap
2672,88,1,Pierce,11,S.Kitsap
2673,88,1,Pierce,11,S.Kitsap
2674,88,1,Pierce,11,S.Kitsap
2675,88,1,Pierce,11,S.Kitsap
2676,88,1,Pierce,11,S.Kitsap
2677,88,1,Pierce,11,S.Kitsap
2678,88,1,Pierce,11,S.Kitsap
2679,88,1,Pierce,11,S.Kitsap
2680,88,1,Pierce,11,S.Kitsap
2681,88,1,Pierce,11,S.Kitsap
2682,88,1,Pierce,11,S.Kitsap
2683,88,1,Pierce,11,S.Kitsap
2684,88,1,Pierce,11,S.Kitsap
2685,88,1,Pierce,11,S.Kitsap
2686,88,1,Pierce,11,S.Kitsap
2687,88,1,Pierce,11,S.Kitsap
2688,88,1,Pierce,11,S.Kitsap
2689,88,1,Pierce,11,S.Kitsap
2690,88,1,Pierce,11,S.Kitsap
2691,88,1,Pierce,11,S.Kitsap
2692,88,1,Pierce,11,S.Kitsap
2693,88,1,Pierce,11,S.Kitsap
2694,88,1,Pierce,11,S.Kitsap
2695,89,1,Pierce,11,S.Kitsap
2696,89,1,Pierce,11,S.Kitsap
2697,89,1,Pierce,11,S.Kitsap
2698,89,1,Pierce,11,S.Kitsap
2699,89,1,Pierce,11,S.Kitsap
2700,89,1,Pierce,11,S.Kitsap
2701,89,1,Pierce,11,S.Kitsap
2702,89,1,Pierce,11,S.Kitsap
2703,89,1,Pierce,11,S.Kitsap
2704,88,1,Pierce,11,S.Kitsap
2705,89,1,Pierce,11,S.Kitsap
2706,89,1,Pierce,11,S.Kitsap
2707,89,1,Pierce,11,S.Kitsap
2708,89,1,Pierce,11,S.Kitsap
2709,89,1,Pierce,11,S.Kitsap
2710,89,1,Pierce,11,S.Kitsap
2711,89,1,Pierce,11,S.Kitsap
2712,89,1,Pierce,11,S.Kitsap
2713,88,1,Pierce,11,S.Kitsap
2714,88,1,Pierce,11,S.Kitsap
2715,88,1,Pierce,11,S.Kitsap
2716,88,1,Pierce,11,S.Kitsap
2717,88,1,Pierce,11,S.Kitsap
2718,88,1,Pierce,11,S.Kitsap
2719,88,1,Pierce,11,S.Kitsap
2720,88,1,Pierce,11,S.Kitsap
2721,89,1,Pierce,11,S.Kitsap
2722,89,1,Pierce,11,S.Kitsap
2723,89,1,Pierce,11,S.Kitsap
2724,89,1,Pierce,11,S.Kitsap
2725,89,1,Pierce,11,S.Kitsap
2726,89,1,Pierce,11,S.Kitsap
2727,89,1,Pierce,11,S.Kitsap
2728,89,1,Pierce,11,S.Kitsap
2729,89,1,Pierce,11,S.Kitsap
2730,89,1,Pierce,11,S.Kitsap
2731,88,1,Pierce,11,S.Kitsap
2732,88,1,Pierce,11,S.Kitsap
2733,88,1,Pierce,11,S.Kitsap
2734,88,1,Pierce,11,S.Kitsap
2735,88,1,Pierce,11,S.Kitsap
2736,88,1,Pierce,11,S.Kitsap
2737,89,1,Pierce,11,S.Kitsap
2738,89,1,Pierce,11,S.Kitsap
2739,89,1,Pierce,11,S.Kitsap
2740,89,1,Pierce,11,S.Kitsap
2741,89,1,Pierce,11,S.Kitsap
2742,89,1,Pierce,11,S.Kitsap
2743,89,1,Pierce,11,S.Kitsap
2744,89,1,Pierce,11,S.Kitsap
2745,89,1,Pierce,11,S.Kitsap
2746,89,1,Pierce,11,S.Kitsap
2747,89,1,Pierce,11,S.Kitsap
2748,89,1,Pierce,11,S.Kitsap
2749,89,1,Pierce,11,S.Kitsap
2750,89,1,Pierce,11,S.Kitsap
2751,89,1,Pierce,11,S.Kitsap
2752,89,1,Pierce,11,S.Kitsap
2753,89,1,Pierce,11,S.Kitsap
2754,90,3,Pierce,8,Tacoma
2755,90,3,Pierce,8,Tacoma
2756,90,3,Pierce,8,Tacoma
2757,90,3,Pierce,8,Tacoma
2758,90,3,Pierce,8,Tacoma
2759,90,3,Pierce,8,Tacoma
2760,91,3,Pierce,8,Tacoma
2761,91,3,Pierce,8,Tacoma
2762,91,3,Pierce,8,Tacoma
2763,91,3,Pierce,8,Tacoma
2764,90,3,Pierce,8,Tacoma
2765,90,3,Pierce,8,Tacoma
2766,90,3,Pierce,8,Tacoma
2767,90,3,Pierce,8,Tacoma
2768,90,3,Pierce,8,Tacoma
2769,90,3,Pierce,8,Tacoma
2770,90,3,Pierce,8,Tacoma
2771,91,3,Pierce,8,Tacoma
2772,91,3,Pierce,8,Tacoma
2773,91,3,Pierce,8,Tacoma
2774,91,3,Pierce,8,Tacoma
2775,91,3,Pierce,8,Tacoma
2776,91,3,Pierce,8,Tacoma
2777,91,3,Pierce,8,Tacoma
2778,91,3,Pierce,8,Tacoma
2779,91,3,Pierce,8,Tacoma
2780,91,3,Pierce,8,Tacoma
2781,91,3,Pierce,8,Tacoma
2782,92,3,Pierce,8,Tacoma
2783,92,3,Pierce,8,Tacoma
2784,91,3,Pierce,8,Tacoma
2785,91,3,Pierce,8,Tacoma
2786,91,3,Pierce,8,Tacoma
2787,91,3,Pierce,8,Tacoma
2788,91,3,Pierce,8,Tacoma
2789,91,3,Pierce,8,Tacoma
2790,90,3,Pierce,8,Tacoma
2791,90,3,Pierce,8,Tacoma
2792,90,3,Pierce,8,Tacoma
2793,90,3,Pierce,8,Tacoma
2794,90,3,Pierce,8,Tacoma
2795,90,3,Pierce,8,Tacoma
2796,91,3,Pierce,8,Tacoma
2797,91,3,Pierce,8,Tacoma
2798,91,3,Pierce,8,Tacoma
2799,91,3,Pierce,8,Tacoma
2800,91,3,Pierce,8,Tacoma
2801,91,3,Pierce,8,Tacoma
2802,91,3,Pierce,8,Tacoma
2803,91,3,Pierce,8,Tacoma
2804,92,3,Pierce,8,Tacoma
2805,92,3,Pierce,8,Tacoma
2806,92,3,Pierce,8,Tacoma
2807,92,3,Pierce,8,Tacoma
2808,92,3,Pierce,8,Tacoma
2809,92,3,Pierce,8,Tacoma
2810,91,3,Pierce,8,Tacoma
2811,91,3,Pierce,8,Tacoma
2812,91,3,Pierce,8,Tacoma
2813,91,3,Pierce,8,Tacoma
2814,91,3,Pierce,8,Tacoma
2815,91,3,Pierce,8,Tacoma
2816,91,3,Pierce,8,Tacoma
2817,91,3,Pierce,8,Tacoma
2818,90,3,Pierce,8,Tacoma
2819,90,3,Pierce,8,Tacoma
2820,90,3,Pierce,8,Tacoma
2821,90,3,Pierce,8,Tacoma
2822,90,3,Pierce,8,Tacoma
2823,90,3,Pierce,8,Tacoma
2824,90,3,Pierce,8,Tacoma
2825,90,3,Pierce,8,Tacoma
2826,90,3,Pierce,8,Tacoma
2827,90,3,Pierce,8,Tacoma
2828,92,3,Pierce,8,Tacoma
2829,92,3,Pierce,8,Tacoma
2830,90,3,Pierce,8,Tacoma
2831,92,3,Pierce,8,Tacoma
2832,92,3,Pierce,8,Tacoma
2833,92,3,Pierce,8,Tacoma
2834,92,3,Pierce,8,Tacoma
2835,92,3,Pierce,8,Tacoma
2836,92,3,Pierce,8,Tacoma
2837,92,3,Pierce,8,Tacoma
2838,92,3,Pierce,8,Tacoma
2839,92,3,Pierce,8,Tacoma
2840,92,3,Pierce,8,Tacoma
2841,92,3,Pierce,8,Tacoma
2842,92,3,Pierce,8,Tacoma
2843,92,3,Pierce,8,Tacoma
2844,92,3,Pierce,8,Tacoma
2845,92,3,Pierce,8,Tacoma
2846,92,3,Pierce,8,Tacoma
2847,92,3,Pierce,8,Tacoma
2848,92,3,Pierce,8,Tacoma
2849,92,3,Pierce,8,Tacoma
2850,92,3,Pierce,8,Tacoma
2851,92,3,Pierce,8,Tacoma
2852,92,3,Pierce,8,Tacoma
2853,92,3,Pierce,8,Tacoma
2854,92,3,Pierce,8,Tacoma
2855,92,3,Pierce,8,Tacoma
2856,92,3,Pierce,8,Tacoma
2857,92,3,Pierce,8,Tacoma
2858,92,3,Pierce,8,Tacoma
2859,92,3,Pierce,8,Tacoma
2860,92,3,Pierce,8,Tacoma
2861,92,3,Pierce,8,Tacoma
2862,92,3,Pierce,8,Tacoma
2863,92,3,Pierce,8,Tacoma
2864,92,3,Pierce,8,Tacoma
2865,92,3,Pierce,8,Tacoma
2866,92,3,Pierce,8,Tacoma
2867,92,3,Pierce,8,Tacoma
2868,92,3,Pierce,8,Tacoma
2869,92,3,Pierce,8,Tacoma
2870,92,3,Pierce,8,Tacoma
2871,92,3,Pierce,8,Tacoma
2872,92,3,Pierce,8,Tacoma
2873,92,3,Pierce,8,Tacoma
2874,92,3,Pierce,8,Tacoma
2875,92,3,Pierce,8,Tacoma
2876,92,3,Pierce,8,Tacoma
2877,92,3,Pierce,8,Tacoma
2878,92,3,Pierce,8,Tacoma
2879,92,3,Pierce,8,Tacoma
2880,92,3,Pierce,8,Tacoma
2881,92,3,Pierce,8,Tacoma
2882,92,3,Pierce,8,Tacoma
2883,92,3,Pierce,8,Tacoma
2884,92,3,Pierce,8,Tacoma
2885,92,3,Pierce,8,Tacoma
2886,92,3,Pierce,8,Tacoma
2887,92,3,Pierce,8,Tacoma
2888,92,3,Pierce,8,Tacoma
2889,92,3,Pierce,8,Tacoma
2890,92,3,Pierce,8,Tacoma
2891,92,3,Pierce,8,Tacoma
2892,92,3,Pierce,8,Tacoma
2893,93,3,Pierce,8,Tacoma
2894,92,3,Pierce,8,Tacoma
2895,92,3,Pierce,8,Tacoma
2896,93,3,Pierce,8,Tacoma
2897,93,3,Pierce,8,Tacoma
2898,93,3,Pierce,8,Tacoma
2899,93,3,Pierce,8,Tacoma
2900,92,3,Pierce,8,Tacoma
2901,92,3,Pierce,8,Tacoma
2902,92,3,Pierce,8,Tacoma
2903,92,3,Pierce,8,Tacoma
2904,92,3,Pierce,8,Tacoma
2905,92,3,Pierce,8,Tacoma
2906,92,3,Pierce,8,Tacoma
2907,92,3,Pierce,8,Tacoma
2908,92,3,Pierce,8,Tacoma
2909,92,3,Pierce,8,Tacoma
2910,92,3,Pierce,8,Tacoma
2911,92,3,Pierce,8,Tacoma
2912,92,3,Pierce,8,Tacoma
2913,92,3,Pierce,8,Tacoma
2914,92,3,Pierce,8,Tacoma
2915,92,3,Pierce,8,Tacoma
2916,92,3,Pierce,8,Tacoma
2917,92,3,Pierce,8,Tacoma
2918,92,3,Pierce,8,Tacoma
2919,92,3,Pierce,8,Tacoma
2920,92,3,Pierce,8,Tacoma
2921,97,3,Pierce,8,Tacoma
2922,97,3,Pierce,8,Tacoma
2923,92,3,Pierce,8,Tacoma
2924,92,3,Pierce,8,Tacoma
2925,92,3,Pierce,8,Tacoma
2926,92,3,Pierce,8,Tacoma
2927,97,3,Pierce,8,Tacoma
2928,97,3,Pierce,8,Tacoma
2929,92,3,Pierce,8,Tacoma
2930,92,3,Pierce,8,Tacoma
2931,92,3,Pierce,8,Tacoma
2932,92,3,Pierce,8,Tacoma
2933,92,3,Pierce,8,Tacoma
2934,92,3,Pierce,8,Tacoma
2935,92,3,Pierce,8,Tacoma
2936,97,3,Pierce,8,Tacoma
2937,96,1,Pierce,10,South Pierce
2938,96,1,Pierce,10,South Pierce
2939,96,1,Pierce,10,South Pierce
2940,96,1,Pierce,10,South Pierce
2941,96,1,Pierce,10,South Pierce
2942,96,1,Pierce,10,South Pierce
2943,96,1,Pierce,10,South Pierce
2944,96,1,Pierce,10,South Pierce
2945,96,1,Pierce,10,South Pierce
2946,96,1,Pierce,10,South Pierce
2947,96,1,Pierce,10,South Pierce
2948,96,1,Pierce,10,South Pierce
2949,96,1,Pierce,10,South Pierce
2950,97,3,Pierce,8,Tacoma
2951,97,3,Pierce,8,Tacoma
2952,97,3,Pierce,8,Tacoma
2953,97,3,Pierce,8,Tacoma
2954,97,3,Pierce,8,Tacoma
2955,97,3,Pierce,8,Tacoma
2956,97,3,Pierce,8,Tacoma
2957,97,3,Pierce,8,Tacoma
2958,97,3,Pierce,8,Tacoma
2959,97,3,Pierce,8,Tacoma
2960,97,3,Pierce,8,Tacoma
2961,97,3,Pierce,8,Tacoma
2962,97,3,Pierce,8,Tacoma
2963,97,3,Pierce,8,Tacoma
2964,97,3,Pierce,8,Tacoma
2965,97,3,Pierce,8,Tacoma
2966,97,3,Pierce,8,Tacoma
2967,96,1,Pierce,10,South Pierce
2968,96,1,Pierce,10,South Pierce
2969,96,1,Pierce,10,South Pierce
2970,96,1,Pierce,10,South Pierce
2971,96,1,Pierce,10,South Pierce
2972,96,1,Pierce,10,South Pierce
2973,96,1,Pierce,10,South Pierce
2974,96,1,Pierce,10,South Pierce
2975,96,1,Pierce,10,South Pierce
2976,96,1,Pierce,10,South Pierce
2977,96,1,Pierce,10,South Pierce
2978,96,1,Pierce,10,South Pierce
2979,96,1,Pierce,10,South Pierce
2980,96,1,Pierce,10,South Pierce
2981,96,1,Pierce,10,South Pierce
2982,96,1,Pierce,10,South Pierce
2983,96,1,Pierce,10,South Pierce
2984,96,1,Pierce,10,South Pierce
2985,96,1,Pierce,10,South Pierce
2986,96,1,Pierce,10,South Pierce
2987,96,1,Pierce,10,South Pierce
2988,96,1,Pierce,10,South Pierce
2989,96,1,Pierce,10,South Pierce
2990,97,3,Pierce,8,Tacoma
2991,97,3,Pierce,8,Tacoma
2992,97,3,Pierce,8,Tacoma
2993,97,3,Pierce,8,Tacoma
2994,97,3,Pierce,8,Tacoma
2995,97,3,Pierce,8,Tacoma
2996,97,3,Pierce,8,Tacoma
2997,97,3,Pierce,8,Tacoma
2998,100,1,Pierce,10,South Pierce
2999,99,1,Pierce,10,South Pierce
3000,99,1,Pierce,10,South Pierce
3001,99,1,Pierce,10,South Pierce
3002,99,1,Pierce,10,South Pierce
3003,99,1,Pierce,10,South Pierce
3004,99,1,Pierce,10,South Pierce
3005,99,1,Pierce,10,South Pierce
3006,99,1,Pierce,10,South Pierce
3007,99,1,Pierce,10,South Pierce
3008,99,1,Pierce,10,South Pierce
3009,100,1,Pierce,10,South Pierce
3010,100,1,Pierce,10,South Pierce
3011,100,1,Pierce,10,South Pierce
3012,100,1,Pierce,10,South Pierce
3013,100,1,Pierce,10,South Pierce
3014,97,3,Pierce,8,Tacoma
3015,97,3,Pierce,8,Tacoma
3016,100,1,Pierce,10,South Pierce
3017,100,1,Pierce,10,South Pierce
3018,100,1,Pierce,10,South Pierce
3019,100,1,Pierce,10,South Pierce
3020,100,1,Pierce,10,South Pierce
3021,100,1,Pierce,10,South Pierce
3022,100,1,Pierce,10,South Pierce
3023,100,1,Pierce,10,South Pierce
3024,100,1,Pierce,10,South Pierce
3025,99,1,Pierce,10,South Pierce
3026,99,1,Pierce,10,South Pierce
3027,99,1,Pierce,10,South Pierce
3028,99,1,Pierce,10,South Pierce
3029,99,1,Pierce,10,South Pierce
3030,99,1,Pierce,10,South Pierce
3031,99,1,Pierce,10,South Pierce
3032,99,1,Pierce,10,South Pierce
3033,99,1,Pierce,10,South Pierce
3034,99,1,Pierce,10,South Pierce
3035,99,1,Pierce,10,South Pierce
3036,99,1,Pierce,10,South Pierce
3037,99,1,Pierce,10,South Pierce
3038,99,1,Pierce,10,South Pierce
3039,99,1,Pierce,10,South Pierce
3040,99,1,Pierce,10,South Pierce
3041,99,1,Pierce,10,South Pierce
3042,99,1,Pierce,10,South Pierce
3043,99,1,Pierce,10,South Pierce
3044,99,1,Pierce,10,South Pierce
3045,99,1,Pierce,10,South Pierce
3046,100,1,Pierce,10,South Pierce
3047,100,1,Pierce,10,South Pierce
3048,100,1,Pierce,10,South Pierce
3049,100,1,Pierce,10,South Pierce
3050,100,1,Pierce,10,South Pierce
3051,100,1,Pierce,10,South Pierce
3052,100,1,Pierce,10,South Pierce
3053,100,1,Pierce,10,South Pierce
3054,100,1,Pierce,10,South Pierce
3055,100,1,Pierce,10,South Pierce
3056,99,1,Pierce,10,South Pierce
3057,99,1,Pierce,10,South Pierce
3058,99,1,Pierce,10,South Pierce
3059,99,1,Pierce,10,South Pierce
3060,105,1,Pierce,10,South Pierce
3061,105,1,Pierce,10,South Pierce
3062,99,1,Pierce,10,South Pierce
3063,99,1,Pierce,10,South Pierce
3064,99,1,Pierce,10,South Pierce
3065,99,1,Pierce,10,South Pierce
3066,99,1,Pierce,10,South Pierce
3067,99,1,Pierce,10,South Pierce
3068,99,1,Pierce,10,South Pierce
3069,99,1,Pierce,10,South Pierce
3070,105,1,Pierce,10,South Pierce
3071,105,1,Pierce,10,South Pierce
3072,99,1,Pierce,10,South Pierce
3073,105,1,Pierce,10,South Pierce
3074,105,1,Pierce,10,South Pierce
3075,105,1,Pierce,10,South Pierce
3076,105,1,Pierce,10,South Pierce
3077,105,1,Pierce,10,South Pierce
3078,93,3,Pierce,8,Tacoma
3079,93,3,Pierce,8,Tacoma
3080,93,3,Pierce,8,Tacoma
3081,93,3,Pierce,8,Tacoma
3082,93,3,Pierce,8,Tacoma
3083,93,3,Pierce,8,Tacoma
3084,93,3,Pierce,8,Tacoma
3085,93,3,Pierce,8,Tacoma
3086,93,3,Pierce,8,Tacoma
3087,93,3,Pierce,8,Tacoma
3088,93,3,Pierce,8,Tacoma
3089,93,3,Pierce,8,Tacoma
3090,93,3,Pierce,8,Tacoma
3091,93,3,Pierce,8,Tacoma
3092,93,3,Pierce,8,Tacoma
3093,93,3,Pierce,8,Tacoma
3094,93,2,Pierce,8,Tacoma
3095,93,3,Pierce,8,Tacoma
3096,93,3,Pierce,8,Tacoma
3097,93,3,Pierce,8,Tacoma
3098,93,3,Pierce,8,Tacoma
3099,93,3,Pierce,8,Tacoma
3100,93,3,Pierce,8,Tacoma
3101,93,3,Pierce,8,Tacoma
3102,93,3,Pierce,8,Tacoma
3103,93,3,Pierce,8,Tacoma
3104,93,3,Pierce,8,Tacoma
3105,93,3,Pierce,8,Tacoma
3106,93,3,Pierce,8,Tacoma
3107,93,3,Pierce,8,Tacoma
3108,93,3,Pierce,8,Tacoma
3109,93,3,Pierce,8,Tacoma
3110,93,3,Pierce,8,Tacoma
3111,93,3,Pierce,8,Tacoma
3112,93,3,Pierce,8,Tacoma
3113,93,3,Pierce,8,Tacoma
3114,93,3,Pierce,8,Tacoma
3115,93,3,Pierce,8,Tacoma
3116,93,3,Pierce,8,Tacoma
3117,93,3,Pierce,8,Tacoma
3118,93,3,Pierce,8,Tacoma
3119,93,3,Pierce,8,Tacoma
3120,93,2,Pierce,8,Tacoma
3121,93,2,Pierce,8,Tacoma
3122,93,2,Pierce,8,Tacoma
3123,93,2,Pierce,8,Tacoma
3124,93,2,Pierce,8,Tacoma
3125,93,2,Pierce,8,Tacoma
3126,93,3,Pierce,8,Tacoma
3127,93,2,Pierce,8,Tacoma
3128,93,2,Pierce,8,Tacoma
3129,93,2,Pierce,8,Tacoma
3130,93,2,Pierce,8,Tacoma
3131,93,2,Pierce,8,Tacoma
3132,93,2,Pierce,8,Tacoma
3133,94,2,Pierce,10,South Pierce
3134,94,2,Pierce,10,South Pierce
3135,94,2,Pierce,10,South Pierce
3136,94,2,Pierce,10,South Pierce
3137,94,2,Pierce,10,South Pierce
3138,94,2,Pierce,10,South Pierce
3139,94,2,Pierce,10,South Pierce
3140,94,2,Pierce,10,South Pierce
3141,94,2,Pierce,10,South Pierce
3142,94,2,Pierce,10,South Pierce
3143,94,2,Pierce,10,South Pierce
3144,94,2,Pierce,10,South Pierce
3145,94,2,Pierce,10,South Pierce
3146,94,2,Pierce,10,South Pierce
3147,94,2,Pierce,10,South Pierce
3148,94,2,Pierce,10,South Pierce
3149,94,2,Pierce,10,South Pierce
3150,94,2,Pierce,10,South Pierce
3151,94,2,Pierce,10,South Pierce
3152,94,2,Pierce,10,South Pierce
3153,94,2,Pierce,10,South Pierce
3154,94,2,Pierce,10,South Pierce
3155,94,2,Pierce,10,South Pierce
3156,94,2,Pierce,10,South Pierce
3157,94,2,Pierce,10,South Pierce
3158,94,2,Pierce,10,South Pierce
3159,95,2,Pierce,10,South Pierce
3160,95,2,Pierce,10,South Pierce
3161,95,2,Pierce,10,South Pierce
3162,95,2,Pierce,10,South Pierce
3163,95,2,Pierce,10,South Pierce
3164,95,2,Pierce,10,South Pierce
3165,95,2,Pierce,10,South Pierce
3166,95,2,Pierce,10,South Pierce
3167,95,2,Pierce,10,South Pierce
3168,95,2,Pierce,10,South Pierce
3169,94,2,Pierce,10,South Pierce
3170,94,2,Pierce,10,South Pierce
3171,94,2,Pierce,10,South Pierce
3172,94,2,Pierce,10,South Pierce
3173,94,2,Pierce,10,South Pierce
3174,94,2,Pierce,10,South Pierce
3175,94,2,Pierce,10,South Pierce
3176,94,2,Pierce,10,South Pierce
3177,93,2,Pierce,8,Tacoma
3178,93,2,Pierce,8,Tacoma
3179,93,2,Pierce,8,Tacoma
3180,93,2,Pierce,8,Tacoma
3181,93,2,Pierce,8,Tacoma
3182,93,2,Pierce,8,Tacoma
3183,93,2,Pierce,8,Tacoma
3184,102,3,Pierce,8,Tacoma
3185,102,3,Pierce,8,Tacoma
3186,102,3,Pierce,8,Tacoma
3187,102,3,Pierce,8,Tacoma
3188,102,3,Pierce,8,Tacoma
3189,102,3,Pierce,8,Tacoma
3190,98,3,Pierce,8,Tacoma
3191,98,3,Pierce,8,Tacoma
3192,98,3,Pierce,8,Tacoma
3193,98,3,Pierce,8,Tacoma
3194,98,3,Pierce,8,Tacoma
3195,98,3,Pierce,8,Tacoma
3196,98,3,Pierce,8,Tacoma
3197,98,3,Pierce,8,Tacoma
3198,98,3,Pierce,8,Tacoma
3199,98,3,Pierce,8,Tacoma
3200,98,3,Pierce,8,Tacoma
3201,98,3,Pierce,8,Tacoma
3202,98,3,Pierce,8,Tacoma
3203,98,3,Pierce,8,Tacoma
3204,98,3,Pierce,8,Tacoma
3205,102,3,Pierce,8,Tacoma
3206,102,3,Pierce,8,Tacoma
3207,102,3,Pierce,8,Tacoma
3208,102,3,Pierce,8,Tacoma
3209,102,3,Pierce,8,Tacoma
3210,102,2,Pierce,8,Tacoma
3211,102,2,Pierce,8,Tacoma
3212,102,2,Pierce,8,Tacoma
3213,93,2,Pierce,8,Tacoma
3214,94,2,Pierce,10,South Pierce
3215,94,2,Pierce,10,South Pierce
3216,94,2,Pierce,10,South Pierce
3217,94,2,Pierce,10,South Pierce
3218,94,2,Pierce,10,South Pierce
3219,94,2,Pierce,10,South Pierce
3220,94,2,Pierce,10,South Pierce
3221,94,2,Pierce,10,South Pierce
3222,94,2,Pierce,10,South Pierce
3223,94,2,Pierce,10,South Pierce
3224,95,2,Pierce,10,South Pierce
3225,95,2,Pierce,10,South Pierce
3226,95,2,Pierce,10,South Pierce
3227,95,2,Pierce,10,South Pierce
3228,95,2,Pierce,10,South Pierce
3229,95,2,Pierce,10,South Pierce
3230,94,2,Pierce,10,South Pierce
3231,94,2,Pierce,10,South Pierce
3232,104,2,Pierce,10,South Pierce
3233,94,2,Pierce,10,South Pierce
3234,94,2,Pierce,10,South Pierce
3235,94,2,Pierce,10,South Pierce
3236,94,2,Pierce,10,South Pierce
3237,94,2,Pierce,10,South Pierce
3238,94,2,Pierce,10,South Pierce
3239,94,2,Pierce,10,South Pierce
3240,94,2,Pierce,10,South Pierce
3241,94,2,Pierce,10,South Pierce
3242,94,2,Pierce,10,South Pierce
3243,94,2,Pierce,10,South Pierce
3244,94,2,Pierce,10,South Pierce
3245,94,2,Pierce,10,South Pierce
3246,103,2,Pierce,10,South Pierce
3247,103,2,Pierce,10,South Pierce
3248,102,2,Pierce,8,Tacoma
3249,102,2,Pierce,8,Tacoma
3250,102,3,Pierce,8,Tacoma
3251,102,3,Pierce,8,Tacoma
3252,102,3,Pierce,8,Tacoma
3253,102,3,Pierce,8,Tacoma
3254,98,3,Pierce,8,Tacoma
3255,98,3,Pierce,8,Tacoma
3256,98,3,Pierce,8,Tacoma
3257,98,3,Pierce,8,Tacoma
3258,98,3,Pierce,8,Tacoma
3259,98,3,Pierce,8,Tacoma
3260,98,3,Pierce,8,Tacoma
3261,98,3,Pierce,8,Tacoma
3262,101,2,Pierce,10,South Pierce
3263,98,3,Pierce,8,Tacoma
3264,98,3,Pierce,8,Tacoma
3265,98,3,Pierce,8,Tacoma
3266,98,3,Pierce,8,Tacoma
3267,98,3,Pierce,8,Tacoma
3268,98,3,Pierce,8,Tacoma
3269,98,3,Pierce,8,Tacoma
3270,101,2,Pierce,10,South Pierce
3271,101,2,Pierce,10,South Pierce
3272,101,2,Pierce,10,South Pierce
3273,101,2,Pierce,10,South Pierce
3274,102,2,Pierce,8,Tacoma
3275,101,2,Pierce,10,South Pierce
3276,102,2,Pierce,8,Tacoma
3277,102,2,Pierce,8,Tacoma
3278,103,2,Pierce,10,South Pierce
3279,103,2,Pierce,10,South Pierce
3280,94,2,Pierce,10,South Pierce
3281,94,2,Pierce,10,South Pierce
3282,94,2,Pierce,10,South Pierce
3283,94,2,Pierce,10,South Pierce
3284,94,2,Pierce,10,South Pierce
3285,94,2,Pierce,10,South Pierce
3286,104,2,Pierce,10,South Pierce
3287,104,2,Pierce,10,South Pierce
3288,104,2,Pierce,10,South Pierce
3289,104,2,Pierce,10,South Pierce
3290,94,2,Pierce,10,South Pierce
3291,104,2,Pierce,10,South Pierce
3292,104,2,Pierce,10,South Pierce
3293,111,2,Pierce,10,South Pierce
3294,95,2,Pierce,10,South Pierce
3295,95,2,Pierce,10,South Pierce
3296,95,2,Pierce,10,South Pierce
3297,95,2,Pierce,10,South Pierce
3298,95,2,Pierce,10,South Pierce
3299,111,2,Pierce,10,South Pierce
3300,111,2,Pierce,10,South Pierce
3301,111,2,Pierce,10,South Pierce
3302,111,2,Pierce,10,South Pierce
3303,111,2,Pierce,10,South Pierce
3304,111,2,Pierce,10,South Pierce
3305,111,2,Pierce,10,South Pierce
3306,95,2,Pierce,10,South Pierce
3307,95,2,Pierce,10,South Pierce
3308,95,2,Pierce,10,South Pierce
3309,95,2,Pierce,10,South Pierce
3310,95,2,Pierce,10,South Pierce
3311,111,2,Pierce,10,South Pierce
3312,104,2,Pierce,10,South Pierce
3313,104,2,Pierce,10,South Pierce
3314,104,2,Pierce,10,South Pierce
3315,104,2,Pierce,10,South Pierce
3316,103,2,Pierce,10,South Pierce
3317,103,2,Pierce,10,South Pierce
3318,103,2,Pierce,10,South Pierce
3319,103,2,Pierce,10,South Pierce
3320,103,2,Pierce,10,South Pierce
3321,103,2,Pierce,10,South Pierce
3322,103,2,Pierce,10,South Pierce
3323,102,2,Pierce,8,Tacoma
3324,102,2,Pierce,8,Tacoma
3325,102,2,Pierce,8,Tacoma
3326,102,2,Pierce,8,Tacoma
3327,102,2,Pierce,8,Tacoma
