Zone_id	Zone_ordinal	Dest_eligible	External	popcent_x	popcent_y	empcent_x	empcent_y
2749	2749	1	0	1198815.34883163	105357.065115789	1198214.99994554	104839.181813416
2750	2750	1	0	1204268.82205212	101385.380639395	1204690.37032575	102747.370366565
2751	2751	1	0	1208691.64658149	102432.850589789	1207499.62765315	101737.769988182
2752	2752	1	0	1192779.08489394	99606.5886946421	1191633.9999851	101246.570897734
2753	2753	1	0	1199222.26148198	89481.5470698417	1200321.42854285	88530.6467628921
2754	2754	1	0	1220718.99998983	114248.366665715	1219959.79959675	115998.072144056
2755	2755	1	0	1220651.9505461	112278.774724966	1221002.49992369	111888.062493007
2756	2756	1	0	1222370.88992688	112316.606557114	1222808.78047289	112536.426827896
2757	2757	1	0	1223720.94016745	113269.384615062	1223279.66665987	113138.283332705
2758	2758	1	0	1224311.43410378	111190.089146856	1223641.11097515	111583.999987602
2759	2759	1	0	1226203.12055868	111110.879431836	1226203.12055868	111110.879431836
2760	2760	1	0	1231480.33247767	107485.132992052	1231480.33247767	107485.132992052
2761	2761	1	0	1228978.26330188	107999.492996896	1229804.11757472	107631.588228963
2762	2762	1	0	1226751.18540661	109709.96960453	1226509.28562668	109552.499992175
2763	2763	1	0	1226592.34146042	107856.770731444	1227167.26025716	108142.863012217
2764	2764	1	0	1224258.88524189	109943.383606197	1224381.99996939	109835.299997254
2765	2765	1	0	1224003.11990544	107920.505238524	1224294.61535322	107603.692304933
2766	2766	1	0	1222178.7687651	108790.915915589	1222232.22221091	109769.435184169
2767	2767	1	0	1220492.17131231	106887.683266719	1220564.99987794	109511.799989049
2768	2768	1	0	1221839.99999798	104770.523966769	1222056.96295391	105523.748147367
2769	2769	1	0	1223659.91869753	105444.910568963	1223271.67512069	106201.624364943
2770	2770	1	0	1224450.73170134	103996.775609249	1222974.54543866	103839.03895969
2771	2771	1	0	1226576.20929947	105801.923255568	1226923.99987731	105837.599989416
2772	2772	1	0	1226490.73259624	104070.043955663	1226967.39997546	103691.059997926
2773	2773	1	0	1228571.7888527	105758.049853062	1228961.19995084	106052.999995758
2774	2774	1	0	1228473.19999298	104016.748570834	1228998.27242117	103811.302325237
2775	2775	1	0	1230669.90098604	105672.87458711	1230176.99993849	105904.799994705
2776	2776	1	0	1230043.28124039	104111.742186687	1229657.17948087	103617.353845622
2777	2777	1	0	1231467.69546818	103887.353909038	1231692.14282782	103778.571426101
2778	2778	1	0	1233411.82202867	105039.491524979	1234493.08107441	104803.194594028
2779	2779	1	0	1233553.96284639	103159.495355877	1234598.7868812	104182.032786544
2780	2780	1	0	1236915.03545222	103543.78014111	1236915.03545222	103543.78014111
2781	2781	1	0	1236674.82105003	103152.743157678	1236352.03883095	103255.809061155
2782	2782	1	0	1239004.514989	101228.746031568	1239457.18446201	101123.692556307
2783	2783	1	0	1238348.10679411	100651.056634141	1238880.30379433	100512.527907239
2784	2784	1	0	1237138.30434245	101073.895651734	1237402.99987626	100736.299989926
2785	2785	1	0	1235774.36241196	101864.107382209	1236255.90906281	101890.909088593
2786	2786	1	0	1231416.2499943	102620.949073599	1231969.4999384	103086.899994846
2787	2787	1	0	1230064.09721368	102505.270832622	1229864.49540156	103150.284402723
2788	2788	1	0	1228423.80487206	102673.551219011	1229163.16128239	102886.348386433
2789	2789	1	0	1226490.58576893	102700.686192039	1227489.99982464	103217.999985255
2790	2790	1	0	1224067.54097357	102620.991802438	1223254.58333145	102695.777777619
2791	2791	1	0	1220322.78260693	102759.266666518	1221854.58773526	102805.841437415
2792	2792	1	0	1217901.30434542	102416.671349896	1218469.07405151	103410.414928455
2793	2793	1	0	1218792.51268726	100301.06222274	1218277.17388656	100258.184780429
2794	2794	1	0	1221719.70609756	99997.557146466	1221450.7540373	100650.478399819
2795	2795	1	0	1223807.39999728	101026.225347131	1224050.04064543	100299.316915731
2796	2796	1	0	1226506.36611687	100991.756830325	1226850.49996933	100903.749997477
2797	2797	1	0	1228552.21842584	100945.029703171	1228159.16656432	101268.333324894
2798	2798	1	0	1229893.43914693	100919.819609307	1230409.23934966	100791.773833569
2799	2799	1	0	1231401.43677453	100953.155712408	1231388.74984608	101695.374987288
2800	2800	1	0	1233386.26696554	101226.62443416	1233621.90470316	101755.952376107
2801	2801	1	0	1233377.65908811	99796.3688578412	1233646.5516816	99804.486795524
2802	2802	1	0	1235211.14218826	100748.071751001	1235180.39995059	101177.519995953
2803	2803	1	0	1236541.83986161	100162.587042419	1236449.14282182	100107.37722914
2804	2804	1	0	1237763.80768755	99834.3056802314	1238083.95603035	99706.7096504428
2805	2805	1	0	1240155.65217135	99936.6899591306	1240183.44827159	99683.9921347597
2806	2806	1	0	1240618.43749446	98876.3472726389	1240515.57470551	98919.6406251212
2807	2807	1	0	1239760.57803229	99179.4513338937	1239838.82977404	98849.3115865016
2808	2808	1	0	1238729.09773505	98588.593810161	1238236.89551656	98965.3073552375
2809	2809	1	0	1237239.93149838	98308.4772591212	1237525.44443069	98154.4782133538
2810	2810	1	0	1236778.8122558	98925.7584431458	1237463.33329896	99061.6223975261
2811	2811	1	0	1235199.83739335	99435.2694372786	1235387.49984558	99245.0732325944
2812	2812	1	0	1235048.25892306	98225.6634710346	1235268.842965	97798.3729334893
2813	2813	1	0	1233279.86863509	98212.5775748469	1233687.49999775	97791.0853966464
2814	2814	1	0	1231483.65853058	98129.4552987896	1231402.83463597	97616.6911931684
2815	2815	1	0	1229906.52173467	98696.0915433379	1229794.96182267	98656.5595216897
2816	2816	1	0	1228490.73578184	98767.1583942515	1228248.97725877	97781.9034118434
2817	2817	1	0	1226365.47568451	98729.0577282689	1226988.74994888	98019.0862613325
2818	2818	1	0	1224351.05959454	98920.9752184177	1223692.77646771	98258.3905897688
2819	2819	1	0	1220252.49989831	98062.3066351615	1221205.07873775	98175.9457303186
2820	2820	1	0	1218253.46246678	98358.0140177521	1218890.35712109	98006.1664334285
2821	2821	1	0	1215543.80246613	98044.3408765973	1214890.2127595	97152.2468868769
2822	2822	1	0	1214123.18749621	94450.8581558922	1214165.99995143	94663.5637466135
2823	2823	1	0	1216339.30722525	95158.3845788699	1216297.20927404	95395.100469642
2824	2824	1	0	1218535.18965307	96934.1375694017	1218641.63635256	97528.1209522952
2825	2825	1	0	1218843.23449971	94887.7475989962	1219378.16298174	93974.2128482818
2826	2826	1	0	1221040.73746133	96548.2869569963	1221651.63980927	97156.7135388274
2827	2827	1	0	1222297.36835672	93504.2841245524	1221179.99999848	94507.398439882
2828	2828	1	0	1223048.53534736	96072.7108995148	1222763.46665036	96488.6990608468
2829	2829	1	0	1224502.02702289	96311.0136738299	1224301.04837722	97377.9254061502
2830	2830	1	0	1223150.76595224	94437.9742365768	1222744.16664119	95431.7519548868
2831	2831	1	0	1224985.67899722	95572.3972837584	1224564.99938772	95564.9999572175
2832	2832	1	0	1226496.41909489	96676.5238948363	1226838.67922214	96684.3064583645
2833	2833	1	0	1226382.81249574	94639.7936483865	1226576.48584616	93717.4693214063
2834	2834	1	0	1228363.9202617	96674.0971259577	1228596.74417176	96482.6682414363
2835	2835	1	0	1228312.04954678	94222.2626712967	1228862.31182135	93525.9309515939
2836	2836	1	0	1229910.03609664	96507.0341006983	1229822.36109403	97247.4490019827
2837	2837	1	0	1229855.46325486	94363.9597910402	1230185.39418577	94324.8883564136
2838	2838	1	0	1231478.3380247	96527.7803718125	1231770.96384058	95804.986257159
2839	2839	1	0	1231817.48690455	94131.3338527531	1231048.49572439	93957.105839583
2840	2840	1	0	1233364.58410123	96550.9335882871	1233177.74389868	97180.6066584232
2841	2841	1	0	1234976.15207089	96632.1657377957	1235138.44443072	97108.6325542544
2842	2842	1	0	1233779.74683232	94938.4460655064	1233901.41412895	95227.6358132805
2843	2843	1	0	1233867.88556907	93593.9503672296	1234568.5869431	93110.7383646401
2844	2844	1	0	1236116.8807226	97102.2914291091	1236106.02338458	97449.6251403658
2845	2845	1	0	1236179.23075734	96238.1032910938	1236312.89470431	96002.9093337894
2846	2846	1	0	1236307.53693972	94945.6979318475	1235900.4053887	94777.7019652057
2847	2847	1	0	1236281.47886453	93671.1317684952	1236705.56816776	93455.4327071198
2848	2848	1	0	1237262.96511268	97290.3277181473	1237552.72721648	97657.9559646519
2849	2849	1	0	1237242.94116737	96416.0368236292	1237942.89654319	96540.6606713342
2850	2850	1	0	1237524.57316319	95518.8103116737	1237284.69798243	95770.0553715914
2851	2851	1	0	1237609.39848694	94868.2461824446	1238139.12086552	95205.823571701
2852	2852	1	0	1237771.22136932	93752.1111950237	1237810.83323018	93727.0240838561
2853	2853	1	0	1238668.61971482	97500.6041388239	1238341.3095189	97615.4595729857
2854	2854	1	0	1238658.62064694	96788.755385628	1238373.6841888	96394.019875151
2855	2855	1	0	1238735.49993806	95748.5332012126	1238406.66662539	95957.1499968014
2856	2856	1	0	1238723.92854931	95011.5531529463	1238613.97848131	94879.6879212378
2857	2857	1	0	1238639.06973864	93673.6676966587	1238640.99993807	94218.1968752891
2858	2858	1	0	1238983.99995044	94156.5843726337	1238829.99995412	94491.4901613151
2859	2859	1	0	1239090.70173265	96537.9980823414	1239236.38887168	96626.2529310191
2860	2860	1	0	1239355.58703952	95935.8886987209	1239231.98346083	96045.5226002806
2861	2861	1	0	1239383.3039593	95061.5417497134	1239282.27267094	95066.7272702243
2862	2862	1	0	1239685.29409334	94231.7110903092	1239413.52369639	93744.3442619019
2863	2863	1	0	1239667.54437503	97742.2683081723	1239945.1694889	97614.4229194118
2864	2864	1	0	1239919.99999874	96742.9999999016	1239919.99999874	96742.9999999016
2865	2865	1	0	1240113.333292	95882.1627581373	1239814.04358053	96127.6220275639
2866	2866	1	0	1240177.81246124	94980.2932129693	1239902.92055785	95353.7304892165
2867	2867	1	0	1240223.83783113	94026.5909215458	1240427.82603302	94067.4310437362
2868	2868	1	0	1240335.90360699	97876.8044560971	1240423.45767397	97572.8685894296
2869	2869	1	0	1240680.37814605	96925.5237703491	1240533.21329296	96828.8652403412
2870	2870	1	0	1240639.99968984	95962.3984160094	1240654.94736407	96167.3619245748
2871	2871	1	0	1241037.46665839	95377.2914080308	1240967.03071531	95191.7254283786
2872	2872	1	0	1240983.3332506	94374.0062450418	1240888.34531481	94514.2412351474
2873	2873	1	0	1240957.49968976	93956.177714011	1241299.99988715	93763.898431476
2874	2874	1	0	1241202.66666336	97647.5879568863	1241088.98013081	97712.2753743739
2875	2875	1	0	1241189.83486011	96904.9562660607	1241189.83486011	96904.9562660607
2876	2876	1	0	1241438.48814107	96123.4161797963	1241438.48814107	96123.4161797963
2877	2877	1	0	1241540.19762601	95502.4481845544	1241540.19762601	95502.4481845544
2878	2878	1	0	1241759.99995224	94441.6015563676	1241759.99995224	94441.6015563676
2879	2879	1	0	1241759.99995224	94441.6015563676	1241759.99995224	94441.6015563676
2880	2880	1	0	1241804.82817656	93678.7765104232	1241804.82817656	93678.7765104232
2881	2881	1	0	1241622.25805117	97693.0535981968	1241636.86746774	97789.2515734978
2882	2882	1	0	1241633.81817617	96770.5631382874	1241633.81817617	96770.5631382874
2883	2883	1	0	1241692.38254617	96301.4507686701	1241692.38254617	96301.4507686701
2884	2884	1	0	1241849.9999987	95161.4999999007	1241849.9999987	95161.4999999007
2885	2885	1	0	1242002.67122862	94960.5850564214	1242002.67122862	94960.5850564214
2886	2886	1	0	1241920.09474484	97314.9825629567	1241920.09474484	97314.9825629567
2887	2887	1	0	1241842.1428516	96798.1792332732	1241842.1428516	96798.1792332732
2888	2888	1	0	1241891.656047	96415.3737599477	1241891.656047	96415.3737599477
2889	2889	1	0	1242019.99999823	96107.4999998633	1242019.99999823	96107.4999998633
2890	2890	1	0	1242129.99999739	95753.2968797984	1242129.99999739	95753.2968797984
2891	2891	1	0	1242189.99995859	96786.3984367738	1242189.99995859	96786.3984367738
2892	2892	1	0	1242239.99998745	96424.067709026	1242221.16278492	96548.6071989463
2893	2893	1	0	1242300.80806826	93991.558712586	1242300.80806826	93991.558712586
2894	2894	1	0	1241920.76922122	98840.4312542397	1241920.76922122	98840.4312542397
2895	2895	1	0	1242825.99995029	95520.4781261792	1242825.99995029	95520.4781261792
2896	2896	1	0	1242828.94409552	94193.7473790864	1242841.70453839	94114.2069878744
2897	2897	1	0	1243403.54837373	92194.522348256	1243403.54837373	92194.522348256
2898	2898	1	0	1243707.11999005	91625.683938547	1243707.11999005	91625.683938547
2899	2899	1	0	1243647.54900742	91012.1889555783	1243647.54900742	91012.1889555783
2900	2900	1	0	1242488.98112739	92366.9393586326	1242488.98112739	92366.9393586326
2901	2901	1	0	1242667.82606895	91300.7203337493	1242667.82606895	91300.7203337493
2902	2902	1	0	1242919.99998745	91136.3984390794	1242919.99998745	91136.3984390794
2903	2903	1	0	1242965.39923482	90820.8498105672	1242965.39923482	90820.8498105672
2904	2904	1	0	1242117.05126613	93039.8782039354	1241935.16083742	93081.0990279538
2905	2905	1	0	1242179.99994354	92600.6015557909	1242133.12498447	92397.420706845
2906	2906	1	0	1242207.49989648	91889.3150990092	1242207.49989648	91889.3150990092
2907	2907	1	0	1242297.89470415	91478.1416512769	1242297.89470415	91478.1416512769
2908	2908	1	0	1242297.89470415	91478.1416512769	1242297.89470415	91478.1416512769
2909	2909	1	0	1241909.81131294	91656.9784814361	1241909.81131294	91656.9784814361
2910	2910	1	0	1241810.8474471	91013.5633633812	1241810.8474471	91013.5633633812
2911	2911	1	0	1242060.27025349	89812.6833839215	1242327.4073614	90402.172741837
2912	2912	1	0	1241917.99975162	89360.9796701278	1241917.99975162	89360.9796701278
2913	2913	1	0	1241239.99997113	92947.1666031873	1241108.33329886	92946.5757385293
2914	2914	1	0	1241034.99937948	92410.1483937949	1241034.99937948	92410.1483937949
2915	2915	1	0	1241413.0768992	91591.6559524694	1241339.68748707	91675.7036949825
2916	2916	1	0	1241250.49993794	90884.1593719558	1241315.33329196	90954.2653646349
2917	2917	1	0	1240374.9999906	92232.1985094528	1240618.87498449	92456.3296885943
2918	2918	1	0	1240620.18404147	90751.9604137991	1240740.35835966	90114.2993680032
2919	2919	1	0	1239800.59320983	92179.4666984561	1239524.36780184	92158.1003919292
2920	2920	1	0	1239969.58331611	90696.4750438792	1239888.28220098	90080.7173612879
2921	2921	1	0	1239153.06513173	89173.3244324729	1239153.06513173	89173.3244324729
2922	2922	1	0	1241059.99875894	89223.6014707764	1241059.99875894	89223.6014707764
2923	2923	1	0	1239255.21737783	91876.1159147622	1239034.99979349	92920.3137911799
2924	2924	1	0	1238514.9063624	91927.0807891687	1238774.07402819	91822.4050932658
2925	2925	1	0	1237363.20610215	91607.2409665968	1237231.49993814	91698.3785144151
2926	2926	1	0	1238515.9154886	90280.7544586256	1238260.64377151	89830.9126242497
2927	2927	1	0	1237643.25687506	89367.6272208745	1237643.25687506	89367.6272208745
2928	2928	1	0	1236959.86767252	88977.870730191	1236959.86767252	88977.870730191
2929	2929	1	0	1236085.84905077	91650.6641008411	1236021.666598	91477.4934865846
2930	2930	1	0	1236165.59995055	90318.5753103873	1235895.31914017	89854.5704234762
2931	2931	1	0	1235312.99993823	91181.056249441	1235253.43385094	92014.8095616712
2932	2932	1	0	1233388.4905544	90772.2882519738	1234085.23138709	92120.1508244546
2933	2933	1	0	1231309.49685494	92027.5215151003	1231309.49685494	92027.5215151003
2934	2934	1	0	1230388.99999385	92242.9500789388	1230237.39211777	91497.3231114981
2935	2935	1	0	1227156.18143201	92350.6645769993	1227156.18143201	92350.6645769993
2936	2936	1	0	1227734.85980161	89561.6330335555	1225782.56636807	90427.2624017687
2937	2937	1	0	1223942.11965603	91841.5180975693	1223897.69226062	91311.2340726419
2938	2938	1	0	1221071.69328683	92267.235725488	1220987.19143423	92372.5086012313
2939	2939	1	0	1219453.87209161	92052.0778083465	1219453.87209161	92052.0778083465
2940	2940	1	0	1218395.34772036	91748.7199870725	1217792.27940729	91132.1411150694
2941	2941	1	0	1216273.28193565	91802.9446605246	1216392.34781551	90932.506387731
2942	2942	1	0	1214555.63217693	91895.9412278051	1214328.2978465	90948.3129963628
2943	2943	1	0	1212620.12511062	91774.0982669872	1212686.79997575	91142.2640631772
2944	2944	1	0	1212396.7763118	89649.3462957905	1212835.89284631	89994.0905446429
2945	2945	1	0	1214386.98591207	89543.1733511561	1214675.24996963	89644.2509762589
2946	2946	1	0	1216097.958112	89130.8053435885	1216614.99999505	90158.4370573977
2947	2947	1	0	1218011.54166413	88695.2324415235	1218453.90862738	89883.5474454147
2948	2948	1	0	1221878.05368307	89131.2621135628	1220537.84481706	89716.4125175024
2949	2949	1	0	1223377.15231518	89656.4180824951	1223588.06059864	89199.9256181867
2950	2950	1	0	1225273.51681582	87067.4568545044	1225409.47368299	85162.1601791011
2951	2951	1	0	1227364.64831679	87257.6614041416	1226748.07272281	88392.6888081877
2952	2952	1	0	1229178.4773612	89415.7431531711	1229737.08660449	89199.4807479591
2953	2953	1	0	1228855.43819949	88002.0801988583	1229864.56620443	88374.32530777
2954	2954	1	0	1230922.05880543	89362.5112595682	1231617.59998768	89570.9542192043
2955	2955	1	0	1231711.65853358	88454.5243560038	1231711.65853358	88454.5243560038
2956	2956	1	0	1232979.99876702	89810.2030401898	1233904.78426239	89184.669952666
2957	2957	1	0	1234969.99876503	88735.7967912642	1234333.93777668	88004.9079381084
2958	2958	1	0	1233700.95540615	86956.2848337136	1233986.34057882	86144.2773871984
2959	2959	1	0	1233912.12763332	84229.0588396973	1233923.10112334	83791.7760055028
2960	2960	1	0	1233979.2048163	80848.3417938532	1234825.27142681	81588.8394884692
2961	2961	1	0	1232099.9995893	87183.6666409388	1232038.46264279	86303.2724459294
2962	2962	1	0	1231808.22063838	83488.5185041041	1231883.13749846	84929.1182036564
2963	2963	1	0	1230757.89953776	83792.3923040465	1230496.63817313	84744.4897181346
2964	2964	1	0	1231571.6929681	80891.9989140588	1231224.09683197	81185.5545888619
2965	2965	1	0	1228552.54544338	85865.3242911285	1229821.65134449	84801.6722854733
2966	2966	1	0	1226068.99999811	80909.8796057678	1225580.44443083	80712.8865469921
2967	2967	1	0	1223265.98455126	86088.8059562698	1223943.99997552	86594.5207828681
2968	2968	1	0	1223425.02981864	82848.1837741294	1224413.01281266	81300.5610997994
2969	2969	1	0	1221293.1007733	86287.8131312925	1221733.33327516	86204.7239539903
2970	2970	1	0	1221058.46003661	84000.1286263859	1220699.34779955	84304.6557412108
2971	2971	1	0	1221058.88198379	81530.0460518274	1220741.11097547	81951.3333242276
2972	2972	1	0	1218455.48836926	86636.320369496	1217588.05555217	86436.2551245377
2973	2973	1	0	1218376.57491982	83316.8909134147	1217688.74316607	84611.3574769
2974	2974	1	0	1216054.22303251	86452.5805534617	1216595.06880455	85810.2920737711
2975	2975	1	0	1216288.72340264	84055.2499906595	1216280.51180624	84180.3159458891
2976	2976	1	0	1214465.94770448	86845.2182915892	1213177.76024854	85803.5442119691
2977	2977	1	0	1213686.86274272	83820.1715246394	1213115.29404629	83531.058361557
2978	2978	1	0	1212123.43529127	87520.120902735	1212031.11097644	87582.9904436019
2979	2979	1	0	1210573.59872419	83572.2678406788	1210298.51851211	82877.6097061223
2980	2980	1	0	1209610.46070133	85181.7682520183	1210204.99994957	86294.4869776544
2981	2981	1	0	1207306.66626423	82230.4635192565	1210005.45453699	76754.5950085542
2982	2982	1	0	1209777.41418487	80386.9396645527	1209750.99993951	80182.8402314909
2983	2983	1	0	1212638.32335148	80584.7258860768	1211833.69046176	79927.8197526199
2984	2984	1	0	1215812.71909839	81635.8847986704	1216367.13541033	81957.0941587398
2985	2985	1	0	1216115.16403254	79362.0339744842	1216095.89743278	79124.5382447458
2986	2986	1	0	1216427.12184618	77509.718047232	1211709.4339394	77243.259584769
2987	2987	1	0	1218502.8888855	79691.1545810285	1218648.88429249	78507.93024075
2988	2988	1	0	1220434.05353495	79008.2630574396	1220368.21424213	79213.0602664567
2989	2989	1	0	1223453.17829322	78722.8300909538	1223244.76634371	78559.1347114153
2990	2990	1	0	1225336.18520321	78430.0134611894	1225249.49218511	78479.7568657452
2991	2991	1	0	1228596.0869031	77265.3481635972	1229173.96200647	78922.9683588753
2992	2992	1	0	1231617.22355621	77957.363564786	1231254.58243848	78348.1250196395
2993	2993	1	0	1233409.70893714	76268.8764642071	1234895.24192553	77373.8234629244
2994	2994	1	0	1234383.03513983	74990.7370732428	1235078.24705737	76166.108464381
2995	2995	1	0	1231542.19242708	75161.8487916163	1231133.53332513	74534.8245861031
2996	2996	1	0	1228324.09252232	75196.1577256399	1229569.26701249	75059.415800615
2997	2997	1	0	1226096.42743026	75377.5514119051	1225814.90796794	75935.6278748102
2998	2998	1	0	1221818.367322	73660.1353650274	1222922.49999613	74170.2481722653
2999	2999	1	0	1220076.85920137	75038.6235903427	1221025.87785327	74371.7570992033
3000	3000	1	0	1216679.02856911	75422.9724124657	1217505.23807591	75690.350443243
3001	3001	1	0	1212417.66743369	75161.3893453691	1214759.9999757	76085.2031284783
3002	3002	1	0	1211738.13619855	73265.2430294385	1212717.17945608	73445.3341365783
3003	3003	1	0	1209230.89654894	73970.5450630252	1207937.97978578	73495.1260243081
3004	3004	1	0	1205435.8346315	70044.2616034319	1206989.90564899	69905.1491755669
3005	3005	1	0	1205435.8346315	70044.2616034319	1206989.90564899	69905.1491755669
3006	3006	1	0	1213391.28755191	71320.082641629	1213197.35107578	70569.3046127242
3007	3007	1	0	1215255.7555168	71642.5451921893	1215274.44810343	70707.0772252542
3008	3008	1	0	1218806.57185446	71543.8004319586	1220849.10256149	72875.6595926861
3009	3009	1	0	1220465.3706096	70304.4381924443	1220541.26580733	69253.6923476044
3010	3010	1	0	1222622.08972701	71385.3391594906	1222624.74842383	70932.4931954059
3011	3011	1	0	1224852.32718612	72326.9554675982	1225193.852629	73457.9529954033
3012	3012	1	0	1227103.99993864	73278.7308543361	1228775.89123496	72908.8791580577
3013	3013	1	0	1229362.72723547	69882.4689860642	1229443.19843182	70734.2010975969
3014	3014	1	0	1231621.01694741	71822.5369010425	1230671.23562865	72290.6537831543
3015	3015	1	0	1233087.18517605	72261.8874431684	1233974.98740399	71845.5666127055
3016	3016	1	0	1231726.89906219	68560.5822801053	1231464.8329594	68856.6881471963
3017	3017	1	0	1230872.89999385	65795.808927171	1230530.80931127	65133.1388056928
3018	3018	1	0	1229259.47365186	67964.3458087378	1229068.40292672	66652.2819170828
3019	3019	1	0	1225624.8601227	66974.2871342215	1225624.8601227	66974.2871342215
3020	3020	1	0	1222671.89119013	67404.6599748609	1222500.02309328	66701.7124921632
3021	3021	1	0	1222199.7726995	68559.9909448054	1221622.53966315	67880.8748760654
3022	3022	1	0	1222006.24998727	65817.6925477519	1221425.75280624	65943.7087803911
3023	3023	1	0	1220128.08162767	67853.9920935189	1221017.24323664	67730.9295602285
3024	3024	1	0	1219926.48068146	65954.0200192448	1220617.20778428	66225.6627931414
3025	3025	1	0	1218137.99442558	67964.2525476936	1218253.66662606	67857.0390630714
3026	3026	1	0	1214933.6949132	68119.3029945115	1214758.1817961	69527.066976554
3027	3027	1	0	1213410.14285467	68031.3787887181	1213783.38026459	69826.7722276081
3028	3028	1	0	1212172.03318999	64895.2144708511	1213168.88875409	64697.3680461448
3029	3029	1	0	1208556.22046292	65606.1381959402	1208115.33246257	67843.0993111762
3030	3030	1	0	1206532.86057402	68315.5405106049	1206248.33323281	68327.8489559727
3031	3031	1	0	1204693.78722892	68529.3165584317	1205414.99989955	68837.0690075969
3032	3032	1	0	1201133.39621508	67934.643647944	1200584.75961346	67879.8156346829
3033	3033	1	0	1201166.72565309	66993.8718899381	1201132.01148735	66618.1686432953
3034	3034	1	0	1198890.72144048	65041.6309424348	1198531.68829612	64885.1670568197
3035	3035	1	0	1202395.38461282	65124.1341151813	1202600.95232369	66349.0954220786
3036	3036	1	0	1204079.53641985	65581.6423202133	1204083.28945784	65441.5555621652
3037	3037	1	0	1205793.89867576	65591.8066416395	1206001.42839914	66231.7561319669
3038	3038	1	0	1204962.46211893	62777.5322190099	1205434.99989955	63219.1832630651
3039	3039	1	0	1207024.7524633	63629.3306383799	1206691.37361974	64197.6464852517
3040	3040	1	0	1207776.86665862	63430.5505986438	1208360.84743715	62132.1878277605
3041	3041	1	0	1209236.04239855	63247.7073486105	1208748.99987913	63402.2902276598
3042	3042	1	0	1211109.4047571	63026.3552513372	1211102.49969722	63088.3242042279
3043	3043	1	0	1213632.56905742	62938.8124135278	1214157.86665048	62412.0596351678
3044	3044	1	0	1216388.76253774	62065.7213236051	1216211.57888336	62091.1412398899
3045	3045	1	0	1219149.22779687	64249.4674458605	1220376.11344281	62991.3181703299
3046	3046	1	0	1223095.05493833	63454.5694532777	1222023.94692451	64397.0013396359
3047	3047	1	0	1223264.400975	62197.7097813149	1222150.61855355	62100.6989283451
3048	3048	1	0	1225981.64633997	64008.0319167025	1225617.91468904	63924.4689253936
3049	3049	1	0	1228280.06328855	63318.5082820183	1228848.22806802	64014.0466082737
3050	3050	1	0	1228730.38456813	62010.3566699227	1228810.6415048	62175.8373676899
3051	3051	1	0	1225717.67054705	61630.6424190655	1225109.48993206	60862.7148274491
3052	3052	1	0	1225766.66665207	59532.1170950056	1225017.53245162	59155.5498685824
3053	3053	1	0	1222927.25856317	60230.3376046099	1223361.25813184	60580.2593634695
3054	3054	1	0	1219985.45450849	55547.484610438	1222076.72025331	56885.9588517785
3055	3055	1	0	1220779.51643864	58244.6878700228	1220192.69228423	59709.468824621
3056	3056	1	0	1218546.69564688	58676.9510524406	1217713.57139958	59234.1212785897
3057	3057	1	0	1213821.38364016	60040.1793675469	1213524.89793442	59479.4357432759
3058	3058	1	0	1214211.5170241	58309.6068834108	1213939.9999643	58312.3825806379
3059	3059	1	0	1214977.98245259	55346.5910198967	1216628.98304054	55457.0057942758
3060	3060	1	0	1212402.24347615	50743.2487091291	1212219.57264439	49436.8419634639
3061	3061	1	0	1210634.88798124	49416.8808873943	1211501.0563295	48848.5713571208
3062	3062	1	0	1212031.85303127	60194.8446734179	1211920.99987881	60107.4699159893
3063	3063	1	0	1211653.08107453	58255.8491762257	1211135.31246215	58254.1411106796
3064	3064	1	0	1211983.31209805	56657.907817017	1211598.23522285	56778.588461366
3065	3065	1	0	1210015.85858178	60413.6493450491	1209522.62625041	60682.8249304982
3066	3066	1	0	1209062.00786926	57818.0373092212	1209114.99969772	57909.0995955227
3067	3067	1	0	1210007.98076535	57386.4417314828	1209726.72130156	56621.9944613392
3068	3068	1	0	1208168.55854767	61007.023472063	1208297.49969793	60829.4003747927
3069	3069	1	0	1207037.65198908	60429.4857578188	1207339.33325284	60325.8341093116
3070	3070	1	0	1206028.09989011	45772.6488857701	1206028.09989011	45772.6488857701
3071	3071	1	0	1193242.51694814	54655.40849853	1193242.51694814	54655.40849853
3072	3072	1	0	1192929.37492544	64241.4628866099	1192929.37492544	64241.4628866099
3073	3073	1	0	1191969.93287791	47751.3204427668	1191969.93287791	47751.3204427668
3074	3074	1	0	1184281.31013185	40761.2389849122	1186695.71422921	40083.2659961865
3075	3075	1	0	1190018.23208999	39787.8727385673	1190647.96363593	41184.6007754759
3076	3076	1	0	1179497.18746314	36288.471800741	1178469.99970538	37266.0507706835
3077	3077	1	0	1189149.99881085	39397.1015206029	1189149.99881085	39397.1015206029
3078	3078	1	0	1245871.74311546	119698.932721346	1245659.53485475	120211.674415809
3079	3079	1	0	1242339.84555745	114711.515443794	1242838.71793278	114196.935895972
3080	3080	1	0	1245142.23709131	116521.485659433	1245570.54050688	116044.675672539
3081	3081	1	0	1247859.95215112	115727.74162661	1247930.90906255	115777.977270096
3082	3082	1	0	1248602.38094577	117608.539681917	1248249.99958392	117541.666627486
3083	3083	1	0	1251125.63739022	114408.065155483	1251459.99989571	114401.166657133
3084	3084	1	0	1244273.02324135	112449.767440553	1250290.47520403	105938.547520442
